model_id,config_id,outer_fold,seed_index,validation_rows,nrmse,mae,mean_regret_m_s,infeasible_selection_rate,brier,auroc,recall,precision,ece
C06,C06,CV01,1,6500,0.015176380962966552,0.011451556126719881,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692
TAPQK-04,TAPQK-04,CV01,1,6500,0.01566034944015318,0.029815668551346312,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692
TAP-RBF-q4,TAP-RBF-q4,CV01,1,6500,0.013601574534250229,0.020831377099159294,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692
TAPQK-06,TAPQK-06,CV01,1,6500,0.014717528564992232,0.026572697535395946,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692
TAP-RBF-q6,TAP-RBF-q6,CV01,1,6500,0.012781934599850931,0.019675734360791338,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692
TAPQK-08,TAPQK-08,CV01,1,6500,0.014288033969244694,0.02583833977267419,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692
TAP-RBF-q8,TAP-RBF-q8,CV01,1,6500,0.0133584584233575,0.023508838435704813,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692
C06,C06,CV01,2,6500,0.015176380962966552,0.011451556126719881,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692
TAPQK-04,TAPQK-04,CV01,2,6500,0.01566040131980442,0.029816020079662588,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692
TAP-RBF-q4,TAP-RBF-q4,CV01,2,6500,0.013601561743466236,0.02083121992978362,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692
TAPQK-06,TAPQK-06,CV01,2,6500,0.014718896331313598,0.026574469470762543,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692
TAP-RBF-q6,TAP-RBF-q6,CV01,2,6500,0.01278205311574928,0.019676683383768465,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692
TAPQK-08,TAPQK-08,CV01,2,6500,0.014296305430465603,0.02586860831050744,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692
TAP-RBF-q8,TAP-RBF-q8,CV01,2,6500,0.013358230941731993,0.0235095897979377,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692
