model_id,config_id,outer_fold,seed_index,validation_rows,nrmse,mae,mean_regret_m_s,infeasible_selection_rate,brier,auroc,recall,precision,ece
C06,C06,CV01,1,6500,0.015176380962966552,0.011451556126719881,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692
GFRK-04-L010,GFRK-04-L010,CV01,1,6500,0.014608790202566356,0.014488878282734999,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692
TAP-RBF-SHR-q4-L010,TAP-RBF-SHR-q4-L010,CV01,1,6500,0.014842169286768708,0.012161930890712873,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692
GFRK-06-L010,GFRK-06-L010,CV01,1,6500,0.014636067275365686,0.013082842250873144,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692
TAP-RBF-SHR-q6-L010,TAP-RBF-SHR-q6-L010,CV01,1,6500,0.014775200267611997,0.012103544580870136,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692
GFRK-08-L010,GFRK-08-L010,CV01,1,6500,0.014425807956756083,0.013045624617405487,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692
TAP-RBF-SHR-q8-L010,TAP-RBF-SHR-q8-L010,CV01,1,6500,0.014727788851874831,0.012478904104839993,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692
C06,C06,CV01,2,6500,0.015176380962966552,0.011451556126719881,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692
GFRK-04-L010,GFRK-04-L010,CV01,2,6500,0.014608790202642524,0.014488878283727009,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692
TAP-RBF-SHR-q4-L010,TAP-RBF-SHR-q4-L010,CV01,2,6500,0.014842167980294746,0.012161924149880859,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692
GFRK-06-L010,GFRK-06-L010,CV01,2,6500,0.014637726582319599,0.013080010171334196,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692
TAP-RBF-SHR-q6-L010,TAP-RBF-SHR-q6-L010,CV01,2,6500,0.01477520937782231,0.012103550552948292,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692
GFRK-08-L010,GFRK-08-L010,CV01,2,6500,0.01442494853687192,0.012945786381824856,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692
TAP-RBF-SHR-q8-L010,TAP-RBF-SHR-q8-L010,CV01,2,6500,0.01472784335447766,0.012478830484801112,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692
C06,C06,CV01,3,6500,0.015176380962966552,0.011451556126719881,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692
GFRK-04-L010,GFRK-04-L010,CV01,3,6500,0.014608790202689898,0.014488878282782025,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692
TAP-RBF-SHR-q4-L010,TAP-RBF-SHR-q4-L010,CV01,3,6500,0.014842170326994307,0.012161932784495502,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692
GFRK-06-L010,GFRK-06-L010,CV01,3,6500,0.014635961336358342,0.013084518532514435,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692
TAP-RBF-SHR-q6-L010,TAP-RBF-SHR-q6-L010,CV01,3,6500,0.014775202058828244,0.012103526282771126,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692
GFRK-08-L010,GFRK-08-L010,CV01,3,6500,0.01443705425781479,0.012982192175086928,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692
TAP-RBF-SHR-q8-L010,TAP-RBF-SHR-q8-L010,CV01,3,6500,0.014727839261111007,0.01247894756381278,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692
C06,C06,CV01,4,6500,0.015176380962966552,0.011451556126719881,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692
GFRK-04-L010,GFRK-04-L010,CV01,4,6500,0.014608790202576417,0.014488878283367495,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692
TAP-RBF-SHR-q4-L010,TAP-RBF-SHR-q4-L010,CV01,4,6500,0.014842165395473375,0.012161924988576964,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692
GFRK-06-L010,GFRK-06-L010,CV01,4,6500,0.014636061243914216,0.013086424973160258,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692
TAP-RBF-SHR-q6-L010,TAP-RBF-SHR-q6-L010,CV01,4,6500,0.014775200455616352,0.01210356005534222,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692
GFRK-08-L010,GFRK-08-L010,CV01,4,6500,0.014422231217942174,0.012986625065122971,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692
TAP-RBF-SHR-q8-L010,TAP-RBF-SHR-q8-L010,CV01,4,6500,0.014727910799280285,0.012478258097169312,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692
C06,C06,CV01,5,6500,0.015176380962966552,0.011451556126719881,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692
GFRK-04-L010,GFRK-04-L010,CV01,5,6500,0.014608790202720661,0.014488878283575566,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692
TAP-RBF-SHR-q4-L010,TAP-RBF-SHR-q4-L010,CV01,5,6500,0.014841986908458123,0.012162109397828977,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692
GFRK-06-L010,GFRK-06-L010,CV01,5,6500,0.014637169581566746,0.013080984665174373,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692
TAP-RBF-SHR-q6-L010,TAP-RBF-SHR-q6-L010,CV01,5,6500,0.014775198776822393,0.012103580877179632,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692
GFRK-08-L010,GFRK-08-L010,CV01,5,6500,0.01441756168096267,0.012946552347911536,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692
TAP-RBF-SHR-q8-L010,TAP-RBF-SHR-q8-L010,CV01,5,6500,0.0147277618782267,0.012479002968380837,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692
C06,C06,CV01,6,6500,0.015176380962966552,0.011451556126719881,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692
GFRK-04-L010,GFRK-04-L010,CV01,6,6500,0.01460879020272059,0.014488878283092145,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692
TAP-RBF-SHR-q4-L010,TAP-RBF-SHR-q4-L010,CV01,6,6500,0.014842173091821263,0.012161925884057042,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692
GFRK-06-L010,GFRK-06-L010,CV01,6,6500,0.014636545310983034,0.013090400349335491,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692
