model_id,config_id,outer_fold,seed_index,validation_rows,nrmse,mae,mean_regret_m_s,infeasible_selection_rate,brier,auroc,recall,precision,ece
C06,C06,CV01,1,6500,0.015176380962966552,0.011451556126719881,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692
SFRK-04-CV,SFRK-04-CV,CV01,1,6500,0.014558216040709872,0.01314407914919437,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692
TWO-RBF-04-CV,TWO-RBF-04-CV,CV01,1,6500,0.014813045788756462,0.012160332314610627,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692
SFRK-06-CV,SFRK-06-CV,CV01,1,6500,0.014313413842746913,0.013516495589217596,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692
TWO-RBF-06-CV,TWO-RBF-06-CV,CV01,1,6500,0.014638395567983516,0.012432613317851874,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692
SFRK-08-CV,SFRK-08-CV,CV01,1,6500,0.014037744036935002,0.01357724676249199,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692
TWO-RBF-08-CV,TWO-RBF-08-CV,CV01,1,6500,0.014594058474303527,0.012706292370539963,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692
C06,C06,CV01,2,6500,0.015176380962966552,0.011451556126719881,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692
SFRK-04-CV,SFRK-04-CV,CV01,2,6500,0.01455821604068753,0.013144079148900582,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692
TWO-RBF-04-CV,TWO-RBF-04-CV,CV01,2,6500,0.014813500489306922,0.01215803589445509,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692
SFRK-06-CV,SFRK-06-CV,CV01,2,6500,0.014315647923044458,0.013530288335863413,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692
TWO-RBF-06-CV,TWO-RBF-06-CV,CV01,2,6500,0.014639153534932108,0.01243391182850991,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692
