audit_label,fidelity,split,group_id,base_trajectory,uncertainty_family,expected_records,observed_records,expected_decision_sets,observed_decision_sets,schema_error_records,relationship_error_records,nonfinite_records,feasible_records,feasibility_rate,no_reference_feasible_sets,no_reference_feasible_rate,nonconverged_records,median_robust_delta_v_m_s,median_terminal_position_error_km,p95_terminal_position_error_km,median_terminal_velocity_error_m_s,uncertainty_conformance,uncertainty_notes,payload_sha256,latest_ledger_sha256,ledger_matches_payload,audit_status,error_example
post_d003_g01,F0,development,G01,C01,U0,500,500,100,100,0,0,0,400,0.8,0,0.0,0,0.0,0.0,36.742756451,0.0,true,observed_nav_position_km=0;observed_nav_velocity_m_s=0;observed_thrust_fraction=0;observed_pointing_deg=0,ae4ba2176c29a54826c1686646b5fea4ec7324d63befba9bf203a706142cc3b7,ae4ba2176c29a54826c1686646b5fea4ec7324d63befba9bf203a706142cc3b7,true,valid,
