outer_fold,seed_index,config_id,fit_rows,fit_features,validation_rows,projection_components,projection_hash,conditioning_feature,eta,validation_outcomes_used
CV02,12,HEFRK-06-E075,1024,7,9750,6,402ce6d91bc0ebde1cf4fa6a824a941369cadcf4e25428c5e5819a0292cc2f7f,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV02,12,HEFRK-08-E025,1024,9,9750,8,34f86fffd63fe22eaaf19b2b6845556ae0494da655b369313652f5a6255b894d,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV02,12,HEFRK-08-E050,1024,9,9750,8,34f86fffd63fe22eaaf19b2b6845556ae0494da655b369313652f5a6255b894d,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV02,12,HEFRK-08-E075,1024,9,9750,8,34f86fffd63fe22eaaf19b2b6845556ae0494da655b369313652f5a6255b894d,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV02,13,HEFRK-04-E025,1024,5,9750,4,8693a8ca40a1e4f6b9c37e7371ea3508ec41054b8b938f5924cc41ac6594cf0b,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV02,13,HEFRK-04-E050,1024,5,9750,4,8693a8ca40a1e4f6b9c37e7371ea3508ec41054b8b938f5924cc41ac6594cf0b,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV02,13,HEFRK-04-E075,1024,5,9750,4,8693a8ca40a1e4f6b9c37e7371ea3508ec41054b8b938f5924cc41ac6594cf0b,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV02,13,HEFRK-06-E025,1024,7,9750,6,402ce6d91bc0ebde1cf4fa6a824a941369cadcf4e25428c5e5819a0292cc2f7f,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV02,13,HEFRK-06-E050,1024,7,9750,6,402ce6d91bc0ebde1cf4fa6a824a941369cadcf4e25428c5e5819a0292cc2f7f,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV02,13,HEFRK-06-E075,1024,7,9750,6,402ce6d91bc0ebde1cf4fa6a824a941369cadcf4e25428c5e5819a0292cc2f7f,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV02,13,HEFRK-08-E025,1024,9,9750,8,34f86fffd63fe22eaaf19b2b6845556ae0494da655b369313652f5a6255b894d,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV02,13,HEFRK-08-E050,1024,9,9750,8,34f86fffd63fe22eaaf19b2b6845556ae0494da655b369313652f5a6255b894d,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV02,13,HEFRK-08-E075,1024,9,9750,8,34f86fffd63fe22eaaf19b2b6845556ae0494da655b369313652f5a6255b894d,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV02,14,HEFRK-04-E025,1024,5,9750,4,8693a8ca40a1e4f6b9c37e7371ea3508ec41054b8b938f5924cc41ac6594cf0b,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV02,14,HEFRK-04-E050,1024,5,9750,4,8693a8ca40a1e4f6b9c37e7371ea3508ec41054b8b938f5924cc41ac6594cf0b,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV02,14,HEFRK-04-E075,1024,5,9750,4,8693a8ca40a1e4f6b9c37e7371ea3508ec41054b8b938f5924cc41ac6594cf0b,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV02,14,HEFRK-06-E025,1024,7,9750,6,402ce6d91bc0ebde1cf4fa6a824a941369cadcf4e25428c5e5819a0292cc2f7f,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV02,14,HEFRK-06-E050,1024,7,9750,6,402ce6d91bc0ebde1cf4fa6a824a941369cadcf4e25428c5e5819a0292cc2f7f,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV02,14,HEFRK-06-E075,1024,7,9750,6,402ce6d91bc0ebde1cf4fa6a824a941369cadcf4e25428c5e5819a0292cc2f7f,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV02,14,HEFRK-08-E025,1024,9,9750,8,34f86fffd63fe22eaaf19b2b6845556ae0494da655b369313652f5a6255b894d,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV02,14,HEFRK-08-E050,1024,9,9750,8,34f86fffd63fe22eaaf19b2b6845556ae0494da655b369313652f5a6255b894d,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV02,14,HEFRK-08-E075,1024,9,9750,8,34f86fffd63fe22eaaf19b2b6845556ae0494da655b369313652f5a6255b894d,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV02,15,HEFRK-04-E025,1024,5,9750,4,8693a8ca40a1e4f6b9c37e7371ea3508ec41054b8b938f5924cc41ac6594cf0b,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV02,15,HEFRK-04-E050,1024,5,9750,4,8693a8ca40a1e4f6b9c37e7371ea3508ec41054b8b938f5924cc41ac6594cf0b,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV02,15,HEFRK-04-E075,1024,5,9750,4,8693a8ca40a1e4f6b9c37e7371ea3508ec41054b8b938f5924cc41ac6594cf0b,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV02,15,HEFRK-06-E025,1024,7,9750,6,402ce6d91bc0ebde1cf4fa6a824a941369cadcf4e25428c5e5819a0292cc2f7f,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV02,15,HEFRK-06-E050,1024,7,9750,6,402ce6d91bc0ebde1cf4fa6a824a941369cadcf4e25428c5e5819a0292cc2f7f,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV02,15,HEFRK-06-E075,1024,7,9750,6,402ce6d91bc0ebde1cf4fa6a824a941369cadcf4e25428c5e5819a0292cc2f7f,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV02,15,HEFRK-08-E025,1024,9,9750,8,34f86fffd63fe22eaaf19b2b6845556ae0494da655b369313652f5a6255b894d,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV02,15,HEFRK-08-E050,1024,9,9750,8,34f86fffd63fe22eaaf19b2b6845556ae0494da655b369313652f5a6255b894d,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV02,15,HEFRK-08-E075,1024,9,9750,8,34f86fffd63fe22eaaf19b2b6845556ae0494da655b369313652f5a6255b894d,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV02,16,HEFRK-04-E025,1024,5,9750,4,8693a8ca40a1e4f6b9c37e7371ea3508ec41054b8b938f5924cc41ac6594cf0b,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV02,16,HEFRK-04-E050,1024,5,9750,4,8693a8ca40a1e4f6b9c37e7371ea3508ec41054b8b938f5924cc41ac6594cf0b,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV02,16,HEFRK-04-E075,1024,5,9750,4,8693a8ca40a1e4f6b9c37e7371ea3508ec41054b8b938f5924cc41ac6594cf0b,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV02,16,HEFRK-06-E025,1024,7,9750,6,402ce6d91bc0ebde1cf4fa6a824a941369cadcf4e25428c5e5819a0292cc2f7f,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV02,16,HEFRK-06-E050,1024,7,9750,6,402ce6d91bc0ebde1cf4fa6a824a941369cadcf4e25428c5e5819a0292cc2f7f,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV02,16,HEFRK-06-E075,1024,7,9750,6,402ce6d91bc0ebde1cf4fa6a824a941369cadcf4e25428c5e5819a0292cc2f7f,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV02,16,HEFRK-08-E025,1024,9,9750,8,34f86fffd63fe22eaaf19b2b6845556ae0494da655b369313652f5a6255b894d,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV02,16,HEFRK-08-E050,1024,9,9750,8,34f86fffd63fe22eaaf19b2b6845556ae0494da655b369313652f5a6255b894d,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV02,16,HEFRK-08-E075,1024,9,9750,8,34f86fffd63fe22eaaf19b2b6845556ae0494da655b369313652f5a6255b894d,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV02,17,HEFRK-04-E025,1024,5,9750,4,8693a8ca40a1e4f6b9c37e7371ea3508ec41054b8b938f5924cc41ac6594cf0b,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV02,17,HEFRK-04-E050,1024,5,9750,4,8693a8ca40a1e4f6b9c37e7371ea3508ec41054b8b938f5924cc41ac6594cf0b,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV02,17,HEFRK-04-E075,1024,5,9750,4,8693a8ca40a1e4f6b9c37e7371ea3508ec41054b8b938f5924cc41ac6594cf0b,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV02,17,HEFRK-06-E025,1024,7,9750,6,402ce6d91bc0ebde1cf4fa6a824a941369cadcf4e25428c5e5819a0292cc2f7f,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV02,17,HEFRK-06-E050,1024,7,9750,6,402ce6d91bc0ebde1cf4fa6a824a941369cadcf4e25428c5e5819a0292cc2f7f,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV02,17,HEFRK-06-E075,1024,7,9750,6,402ce6d91bc0ebde1cf4fa6a824a941369cadcf4e25428c5e5819a0292cc2f7f,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV02,17,HEFRK-08-E025,1024,9,9750,8,34f86fffd63fe22eaaf19b2b6845556ae0494da655b369313652f5a6255b894d,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV02,17,HEFRK-08-E050,1024,9,9750,8,34f86fffd63fe22eaaf19b2b6845556ae0494da655b369313652f5a6255b894d,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV02,17,HEFRK-08-E075,1024,9,9750,8,34f86fffd63fe22eaaf19b2b6845556ae0494da655b369313652f5a6255b894d,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV02,18,HEFRK-04-E025,1024,5,9750,4,8693a8ca40a1e4f6b9c37e7371ea3508ec41054b8b938f5924cc41ac6594cf0b,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV02,18,HEFRK-04-E050,1024,5,9750,4,8693a8ca40a1e4f6b9c37e7371ea3508ec41054b8b938f5924cc41ac6594cf0b,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV02,18,HEFRK-04-E075,1024,5,9750,4,8693a8ca40a1e4f6b9c37e7371ea3508ec41054b8b938f5924cc41ac6594cf0b,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV02,18,HEFRK-06-E025,1024,7,9750,6,402ce6d91bc0ebde1cf4fa6a824a941369cadcf4e25428c5e5819a0292cc2f7f,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV02,18,HEFRK-06-E050,1024,7,9750,6,402ce6d91bc0ebde1cf4fa6a824a941369cadcf4e25428c5e5819a0292cc2f7f,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV02,18,HEFRK-06-E075,1024,7,9750,6,402ce6d91bc0ebde1cf4fa6a824a941369cadcf4e25428c5e5819a0292cc2f7f,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV02,18,HEFRK-08-E025,1024,9,9750,8,34f86fffd63fe22eaaf19b2b6845556ae0494da655b369313652f5a6255b894d,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV02,18,HEFRK-08-E050,1024,9,9750,8,34f86fffd63fe22eaaf19b2b6845556ae0494da655b369313652f5a6255b894d,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV02,18,HEFRK-08-E075,1024,9,9750,8,34f86fffd63fe22eaaf19b2b6845556ae0494da655b369313652f5a6255b894d,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV02,19,HEFRK-04-E025,1024,5,9750,4,8693a8ca40a1e4f6b9c37e7371ea3508ec41054b8b938f5924cc41ac6594cf0b,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV02,19,HEFRK-04-E050,1024,5,9750,4,8693a8ca40a1e4f6b9c37e7371ea3508ec41054b8b938f5924cc41ac6594cf0b,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV02,19,HEFRK-04-E075,1024,5,9750,4,8693a8ca40a1e4f6b9c37e7371ea3508ec41054b8b938f5924cc41ac6594cf0b,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV02,19,HEFRK-06-E025,1024,7,9750,6,402ce6d91bc0ebde1cf4fa6a824a941369cadcf4e25428c5e5819a0292cc2f7f,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV02,19,HEFRK-06-E050,1024,7,9750,6,402ce6d91bc0ebde1cf4fa6a824a941369cadcf4e25428c5e5819a0292cc2f7f,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV02,19,HEFRK-06-E075,1024,7,9750,6,402ce6d91bc0ebde1cf4fa6a824a941369cadcf4e25428c5e5819a0292cc2f7f,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV02,19,HEFRK-08-E025,1024,9,9750,8,34f86fffd63fe22eaaf19b2b6845556ae0494da655b369313652f5a6255b894d,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV02,19,HEFRK-08-E050,1024,9,9750,8,34f86fffd63fe22eaaf19b2b6845556ae0494da655b369313652f5a6255b894d,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV02,19,HEFRK-08-E075,1024,9,9750,8,34f86fffd63fe22eaaf19b2b6845556ae0494da655b369313652f5a6255b894d,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV02,20,HEFRK-04-E025,1024,5,9750,4,8693a8ca40a1e4f6b9c37e7371ea3508ec41054b8b938f5924cc41ac6594cf0b,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV02,20,HEFRK-04-E050,1024,5,9750,4,8693a8ca40a1e4f6b9c37e7371ea3508ec41054b8b938f5924cc41ac6594cf0b,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV02,20,HEFRK-04-E075,1024,5,9750,4,8693a8ca40a1e4f6b9c37e7371ea3508ec41054b8b938f5924cc41ac6594cf0b,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV02,20,HEFRK-06-E025,1024,7,9750,6,402ce6d91bc0ebde1cf4fa6a824a941369cadcf4e25428c5e5819a0292cc2f7f,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV02,20,HEFRK-06-E050,1024,7,9750,6,402ce6d91bc0ebde1cf4fa6a824a941369cadcf4e25428c5e5819a0292cc2f7f,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV02,20,HEFRK-06-E075,1024,7,9750,6,402ce6d91bc0ebde1cf4fa6a824a941369cadcf4e25428c5e5819a0292cc2f7f,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV02,20,HEFRK-08-E025,1024,9,9750,8,34f86fffd63fe22eaaf19b2b6845556ae0494da655b369313652f5a6255b894d,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV02,20,HEFRK-08-E050,1024,9,9750,8,34f86fffd63fe22eaaf19b2b6845556ae0494da655b369313652f5a6255b894d,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV02,20,HEFRK-08-E075,1024,9,9750,8,34f86fffd63fe22eaaf19b2b6845556ae0494da655b369313652f5a6255b894d,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV03,1,HEFRK-04-E025,1024,5,9750,4,2605f1f5c84281aa3fcd4a6c80c5353489e6a76b83deb59c8c20eb3f135b01df,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV03,1,HEFRK-04-E050,1024,5,9750,4,2605f1f5c84281aa3fcd4a6c80c5353489e6a76b83deb59c8c20eb3f135b01df,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV03,1,HEFRK-04-E075,1024,5,9750,4,2605f1f5c84281aa3fcd4a6c80c5353489e6a76b83deb59c8c20eb3f135b01df,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV03,1,HEFRK-06-E025,1024,7,9750,6,1dbcd757b42ad4035c6150171483f969b9d7dfd2f74168598ffaab557d6dff0f,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV03,1,HEFRK-06-E050,1024,7,9750,6,1dbcd757b42ad4035c6150171483f969b9d7dfd2f74168598ffaab557d6dff0f,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV03,1,HEFRK-06-E075,1024,7,9750,6,1dbcd757b42ad4035c6150171483f969b9d7dfd2f74168598ffaab557d6dff0f,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV03,1,HEFRK-08-E025,1024,9,9750,8,7eee674caaa706b419680687acf4b8702a3bdce658bbf5515bb68ea901f1f233,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV03,1,HEFRK-08-E050,1024,9,9750,8,7eee674caaa706b419680687acf4b8702a3bdce658bbf5515bb68ea901f1f233,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV03,1,HEFRK-08-E075,1024,9,9750,8,7eee674caaa706b419680687acf4b8702a3bdce658bbf5515bb68ea901f1f233,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV03,2,HEFRK-04-E025,1024,5,9750,4,2605f1f5c84281aa3fcd4a6c80c5353489e6a76b83deb59c8c20eb3f135b01df,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV03,2,HEFRK-04-E050,1024,5,9750,4,2605f1f5c84281aa3fcd4a6c80c5353489e6a76b83deb59c8c20eb3f135b01df,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV03,2,HEFRK-04-E075,1024,5,9750,4,2605f1f5c84281aa3fcd4a6c80c5353489e6a76b83deb59c8c20eb3f135b01df,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV03,2,HEFRK-06-E025,1024,7,9750,6,1dbcd757b42ad4035c6150171483f969b9d7dfd2f74168598ffaab557d6dff0f,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV03,2,HEFRK-06-E050,1024,7,9750,6,1dbcd757b42ad4035c6150171483f969b9d7dfd2f74168598ffaab557d6dff0f,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV03,2,HEFRK-06-E075,1024,7,9750,6,1dbcd757b42ad4035c6150171483f969b9d7dfd2f74168598ffaab557d6dff0f,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV03,2,HEFRK-08-E025,1024,9,9750,8,7eee674caaa706b419680687acf4b8702a3bdce658bbf5515bb68ea901f1f233,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV03,2,HEFRK-08-E050,1024,9,9750,8,7eee674caaa706b419680687acf4b8702a3bdce658bbf5515bb68ea901f1f233,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV03,2,HEFRK-08-E075,1024,9,9750,8,7eee674caaa706b419680687acf4b8702a3bdce658bbf5515bb68ea901f1f233,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV03,3,HEFRK-04-E025,1024,5,9750,4,2605f1f5c84281aa3fcd4a6c80c5353489e6a76b83deb59c8c20eb3f135b01df,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV03,3,HEFRK-04-E050,1024,5,9750,4,2605f1f5c84281aa3fcd4a6c80c5353489e6a76b83deb59c8c20eb3f135b01df,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV03,3,HEFRK-04-E075,1024,5,9750,4,2605f1f5c84281aa3fcd4a6c80c5353489e6a76b83deb59c8c20eb3f135b01df,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV03,3,HEFRK-06-E025,1024,7,9750,6,1dbcd757b42ad4035c6150171483f969b9d7dfd2f74168598ffaab557d6dff0f,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV03,3,HEFRK-06-E050,1024,7,9750,6,1dbcd757b42ad4035c6150171483f969b9d7dfd2f74168598ffaab557d6dff0f,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV03,3,HEFRK-06-E075,1024,7,9750,6,1dbcd757b42ad4035c6150171483f969b9d7dfd2f74168598ffaab557d6dff0f,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV03,3,HEFRK-08-E025,1024,9,9750,8,7eee674caaa706b419680687acf4b8702a3bdce658bbf5515bb68ea901f1f233,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV03,3,HEFRK-08-E050,1024,9,9750,8,7eee674caaa706b419680687acf4b8702a3bdce658bbf5515bb68ea901f1f233,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV03,3,HEFRK-08-E075,1024,9,9750,8,7eee674caaa706b419680687acf4b8702a3bdce658bbf5515bb68ea901f1f233,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV03,4,HEFRK-04-E025,1024,5,9750,4,2605f1f5c84281aa3fcd4a6c80c5353489e6a76b83deb59c8c20eb3f135b01df,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV03,4,HEFRK-04-E050,1024,5,9750,4,2605f1f5c84281aa3fcd4a6c80c5353489e6a76b83deb59c8c20eb3f135b01df,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV03,4,HEFRK-04-E075,1024,5,9750,4,2605f1f5c84281aa3fcd4a6c80c5353489e6a76b83deb59c8c20eb3f135b01df,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV03,4,HEFRK-06-E025,1024,7,9750,6,1dbcd757b42ad4035c6150171483f969b9d7dfd2f74168598ffaab557d6dff0f,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV03,4,HEFRK-06-E050,1024,7,9750,6,1dbcd757b42ad4035c6150171483f969b9d7dfd2f74168598ffaab557d6dff0f,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV03,4,HEFRK-06-E075,1024,7,9750,6,1dbcd757b42ad4035c6150171483f969b9d7dfd2f74168598ffaab557d6dff0f,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV03,4,HEFRK-08-E025,1024,9,9750,8,7eee674caaa706b419680687acf4b8702a3bdce658bbf5515bb68ea901f1f233,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV03,4,HEFRK-08-E050,1024,9,9750,8,7eee674caaa706b419680687acf4b8702a3bdce658bbf5515bb68ea901f1f233,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV03,4,HEFRK-08-E075,1024,9,9750,8,7eee674caaa706b419680687acf4b8702a3bdce658bbf5515bb68ea901f1f233,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV03,5,HEFRK-04-E025,1024,5,9750,4,2605f1f5c84281aa3fcd4a6c80c5353489e6a76b83deb59c8c20eb3f135b01df,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV03,5,HEFRK-04-E050,1024,5,9750,4,2605f1f5c84281aa3fcd4a6c80c5353489e6a76b83deb59c8c20eb3f135b01df,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV03,5,HEFRK-04-E075,1024,5,9750,4,2605f1f5c84281aa3fcd4a6c80c5353489e6a76b83deb59c8c20eb3f135b01df,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV03,5,HEFRK-06-E025,1024,7,9750,6,1dbcd757b42ad4035c6150171483f969b9d7dfd2f74168598ffaab557d6dff0f,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV03,5,HEFRK-06-E050,1024,7,9750,6,1dbcd757b42ad4035c6150171483f969b9d7dfd2f74168598ffaab557d6dff0f,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV03,5,HEFRK-06-E075,1024,7,9750,6,1dbcd757b42ad4035c6150171483f969b9d7dfd2f74168598ffaab557d6dff0f,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV03,5,HEFRK-08-E025,1024,9,9750,8,7eee674caaa706b419680687acf4b8702a3bdce658bbf5515bb68ea901f1f233,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV03,5,HEFRK-08-E050,1024,9,9750,8,7eee674caaa706b419680687acf4b8702a3bdce658bbf5515bb68ea901f1f233,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV03,5,HEFRK-08-E075,1024,9,9750,8,7eee674caaa706b419680687acf4b8702a3bdce658bbf5515bb68ea901f1f233,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV03,6,HEFRK-04-E025,1024,5,9750,4,2605f1f5c84281aa3fcd4a6c80c5353489e6a76b83deb59c8c20eb3f135b01df,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV03,6,HEFRK-04-E050,1024,5,9750,4,2605f1f5c84281aa3fcd4a6c80c5353489e6a76b83deb59c8c20eb3f135b01df,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV03,6,HEFRK-04-E075,1024,5,9750,4,2605f1f5c84281aa3fcd4a6c80c5353489e6a76b83deb59c8c20eb3f135b01df,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV03,6,HEFRK-06-E025,1024,7,9750,6,1dbcd757b42ad4035c6150171483f969b9d7dfd2f74168598ffaab557d6dff0f,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV03,6,HEFRK-06-E050,1024,7,9750,6,1dbcd757b42ad4035c6150171483f969b9d7dfd2f74168598ffaab557d6dff0f,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV03,6,HEFRK-06-E075,1024,7,9750,6,1dbcd757b42ad4035c6150171483f969b9d7dfd2f74168598ffaab557d6dff0f,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV03,6,HEFRK-08-E025,1024,9,9750,8,7eee674caaa706b419680687acf4b8702a3bdce658bbf5515bb68ea901f1f233,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV03,6,HEFRK-08-E050,1024,9,9750,8,7eee674caaa706b419680687acf4b8702a3bdce658bbf5515bb68ea901f1f233,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV03,6,HEFRK-08-E075,1024,9,9750,8,7eee674caaa706b419680687acf4b8702a3bdce658bbf5515bb68ea901f1f233,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV03,7,HEFRK-04-E025,1024,5,9750,4,2605f1f5c84281aa3fcd4a6c80c5353489e6a76b83deb59c8c20eb3f135b01df,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV03,7,HEFRK-04-E050,1024,5,9750,4,2605f1f5c84281aa3fcd4a6c80c5353489e6a76b83deb59c8c20eb3f135b01df,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV03,7,HEFRK-04-E075,1024,5,9750,4,2605f1f5c84281aa3fcd4a6c80c5353489e6a76b83deb59c8c20eb3f135b01df,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV03,7,HEFRK-06-E025,1024,7,9750,6,1dbcd757b42ad4035c6150171483f969b9d7dfd2f74168598ffaab557d6dff0f,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV03,7,HEFRK-06-E050,1024,7,9750,6,1dbcd757b42ad4035c6150171483f969b9d7dfd2f74168598ffaab557d6dff0f,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV03,7,HEFRK-06-E075,1024,7,9750,6,1dbcd757b42ad4035c6150171483f969b9d7dfd2f74168598ffaab557d6dff0f,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV03,7,HEFRK-08-E025,1024,9,9750,8,7eee674caaa706b419680687acf4b8702a3bdce658bbf5515bb68ea901f1f233,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV03,7,HEFRK-08-E050,1024,9,9750,8,7eee674caaa706b419680687acf4b8702a3bdce658bbf5515bb68ea901f1f233,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV03,7,HEFRK-08-E075,1024,9,9750,8,7eee674caaa706b419680687acf4b8702a3bdce658bbf5515bb68ea901f1f233,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV03,8,HEFRK-04-E025,1024,5,9750,4,2605f1f5c84281aa3fcd4a6c80c5353489e6a76b83deb59c8c20eb3f135b01df,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV03,8,HEFRK-04-E050,1024,5,9750,4,2605f1f5c84281aa3fcd4a6c80c5353489e6a76b83deb59c8c20eb3f135b01df,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV03,8,HEFRK-04-E075,1024,5,9750,4,2605f1f5c84281aa3fcd4a6c80c5353489e6a76b83deb59c8c20eb3f135b01df,cross_fitted_c06_train_outer_c06_validation,0.75,0
