outer_fold,seed_index,config_id,q,layers,entangle,state_dimension,landmarks,lambda,psd_clipped_eigenvalues,min_eigenvalue_before_clip,conditioning_feature,validation_outcomes_used
CV04,4,CE-GFRK-06-L010,6,1,True,64,256,0.1,18,-6.366020380166324e-15,cross_fitted_c06_train_outer_c06_validation,0
CV04,4,CE-GFRK-08-L010,8,1,True,256,256,0.1,21,-1.0469996275074144e-15,cross_fitted_c06_train_outer_c06_validation,0
CV04,5,CE-GFRK-04-L010,4,1,True,16,256,0.1,175,-9.804657940912473e-15,cross_fitted_c06_train_outer_c06_validation,0
CV04,5,CE-GFRK-06-L010,6,1,True,64,256,0.1,25,-3.624928067559793e-15,cross_fitted_c06_train_outer_c06_validation,0
CV04,5,CE-GFRK-08-L010,8,1,True,256,256,0.1,22,-1.1529364851012477e-15,cross_fitted_c06_train_outer_c06_validation,0
CV04,6,CE-GFRK-04-L010,4,1,True,16,256,0.1,175,-2.6332484331749087e-14,cross_fitted_c06_train_outer_c06_validation,0
CV04,6,CE-GFRK-06-L010,6,1,True,64,256,0.1,25,-1.9339695208565537e-15,cross_fitted_c06_train_outer_c06_validation,0
CV04,6,CE-GFRK-08-L010,8,1,True,256,256,0.1,20,-2.894375925015803e-15,cross_fitted_c06_train_outer_c06_validation,0
CV04,7,CE-GFRK-04-L010,4,1,True,16,256,0.1,175,-9.734871387018587e-15,cross_fitted_c06_train_outer_c06_validation,0
CV04,7,CE-GFRK-06-L010,6,1,True,64,256,0.1,22,-1.3232001665816287e-15,cross_fitted_c06_train_outer_c06_validation,0
CV04,7,CE-GFRK-08-L010,8,1,True,256,256,0.1,28,-3.00843207259203e-15,cross_fitted_c06_train_outer_c06_validation,0
CV04,8,CE-GFRK-04-L010,4,1,True,16,256,0.1,175,-1.104374541863193e-14,cross_fitted_c06_train_outer_c06_validation,0
CV04,8,CE-GFRK-06-L010,6,1,True,64,256,0.1,24,-1.370589136700893e-15,cross_fitted_c06_train_outer_c06_validation,0
CV04,8,CE-GFRK-08-L010,8,1,True,256,256,0.1,28,-1.3600268200071105e-15,cross_fitted_c06_train_outer_c06_validation,0
CV04,9,CE-GFRK-04-L010,4,1,True,16,256,0.1,175,-1.2245126865474341e-14,cross_fitted_c06_train_outer_c06_validation,0
CV04,9,CE-GFRK-06-L010,6,1,True,64,256,0.1,22,-1.6024946566286466e-15,cross_fitted_c06_train_outer_c06_validation,0
CV04,9,CE-GFRK-08-L010,8,1,True,256,256,0.1,34,-1.1626073837245689e-14,cross_fitted_c06_train_outer_c06_validation,0
CV04,10,CE-GFRK-04-L010,4,1,True,16,256,0.1,175,-1.1925389698026307e-14,cross_fitted_c06_train_outer_c06_validation,0
CV04,10,CE-GFRK-06-L010,6,1,True,64,256,0.1,33,-1.1280297210235613e-14,cross_fitted_c06_train_outer_c06_validation,0
CV04,10,CE-GFRK-08-L010,8,1,True,256,256,0.1,21,-6.871796875137881e-16,cross_fitted_c06_train_outer_c06_validation,0
CV04,11,CE-GFRK-04-L010,4,1,True,16,256,0.1,175,-1.0200226240641352e-14,cross_fitted_c06_train_outer_c06_validation,0
CV04,11,CE-GFRK-06-L010,6,1,True,64,256,0.1,31,-4.643388513134013e-15,cross_fitted_c06_train_outer_c06_validation,0
CV04,11,CE-GFRK-08-L010,8,1,True,256,256,0.1,25,-2.560172820411223e-15,cross_fitted_c06_train_outer_c06_validation,0
CV04,12,CE-GFRK-04-L010,4,1,True,16,256,0.1,175,-1.2458970673464977e-14,cross_fitted_c06_train_outer_c06_validation,0
CV04,12,CE-GFRK-06-L010,6,1,True,64,256,0.1,30,-2.8062239840400767e-15,cross_fitted_c06_train_outer_c06_validation,0
CV04,12,CE-GFRK-08-L010,8,1,True,256,256,0.1,32,-2.2840300121893972e-15,cross_fitted_c06_train_outer_c06_validation,0
CV04,13,CE-GFRK-04-L010,4,1,True,16,256,0.1,175,-1.1122272845738492e-14,cross_fitted_c06_train_outer_c06_validation,0
CV04,13,CE-GFRK-06-L010,6,1,True,64,256,0.1,24,-4.013310405892827e-15,cross_fitted_c06_train_outer_c06_validation,0
CV04,13,CE-GFRK-08-L010,8,1,True,256,256,0.1,29,-2.46572951021796e-15,cross_fitted_c06_train_outer_c06_validation,0
CV04,14,CE-GFRK-04-L010,4,1,True,16,256,0.1,175,-1.1280667497147381e-14,cross_fitted_c06_train_outer_c06_validation,0
CV04,14,CE-GFRK-06-L010,6,1,True,64,256,0.1,23,-1.5232897193141265e-15,cross_fitted_c06_train_outer_c06_validation,0
CV04,14,CE-GFRK-08-L010,8,1,True,256,256,0.1,23,-1.5456068241154704e-15,cross_fitted_c06_train_outer_c06_validation,0
CV04,15,CE-GFRK-04-L010,4,1,True,16,256,0.1,175,-2.2460974819504514e-14,cross_fitted_c06_train_outer_c06_validation,0
CV04,15,CE-GFRK-06-L010,6,1,True,64,256,0.1,20,-2.9778600784688954e-15,cross_fitted_c06_train_outer_c06_validation,0
CV04,15,CE-GFRK-08-L010,8,1,True,256,256,0.1,24,-1.7555509223318475e-15,cross_fitted_c06_train_outer_c06_validation,0
CV04,16,CE-GFRK-04-L010,4,1,True,16,256,0.1,175,-1.5346036033856903e-14,cross_fitted_c06_train_outer_c06_validation,0
CV04,16,CE-GFRK-06-L010,6,1,True,64,256,0.1,26,-3.0259247633731858e-15,cross_fitted_c06_train_outer_c06_validation,0
CV04,16,CE-GFRK-08-L010,8,1,True,256,256,0.1,20,-1.2844819347112282e-15,cross_fitted_c06_train_outer_c06_validation,0
CV04,17,CE-GFRK-04-L010,4,1,True,16,256,0.1,175,-1.0844598967680963e-14,cross_fitted_c06_train_outer_c06_validation,0
CV04,17,CE-GFRK-06-L010,6,1,True,64,256,0.1,31,-2.463644011981407e-15,cross_fitted_c06_train_outer_c06_validation,0
CV04,17,CE-GFRK-08-L010,8,1,True,256,256,0.1,24,-1.6415455390756533e-15,cross_fitted_c06_train_outer_c06_validation,0
CV04,18,CE-GFRK-04-L010,4,1,True,16,256,0.1,175,-1.2831112180441152e-14,cross_fitted_c06_train_outer_c06_validation,0
CV04,18,CE-GFRK-06-L010,6,1,True,64,256,0.1,27,-2.1793634192609542e-15,cross_fitted_c06_train_outer_c06_validation,0
CV04,18,CE-GFRK-08-L010,8,1,True,256,256,0.1,23,-1.4111356987299386e-15,cross_fitted_c06_train_outer_c06_validation,0
CV04,19,CE-GFRK-04-L010,4,1,True,16,256,0.1,175,-9.793343051594958e-15,cross_fitted_c06_train_outer_c06_validation,0
CV04,19,CE-GFRK-06-L010,6,1,True,64,256,0.1,25,-1.193472756906011e-15,cross_fitted_c06_train_outer_c06_validation,0
CV04,19,CE-GFRK-08-L010,8,1,True,256,256,0.1,26,-2.4939759853865244e-15,cross_fitted_c06_train_outer_c06_validation,0
CV04,20,CE-GFRK-04-L010,4,1,True,16,256,0.1,175,-1.1405870195642016e-14,cross_fitted_c06_train_outer_c06_validation,0
CV04,20,CE-GFRK-06-L010,6,1,True,64,256,0.1,25,-1.580445240203107e-15,cross_fitted_c06_train_outer_c06_validation,0
CV04,20,CE-GFRK-08-L010,8,1,True,256,256,0.1,25,-2.952588773217507e-15,cross_fitted_c06_train_outer_c06_validation,0
CV05,1,CE-GFRK-04-L010,4,1,True,16,256,0.1,175,-1.2506577141744842e-14,cross_fitted_c06_train_outer_c06_validation,0
CV05,1,CE-GFRK-06-L010,6,1,True,64,256,0.1,33,-2.0379866976431124e-15,cross_fitted_c06_train_outer_c06_validation,0
CV05,1,CE-GFRK-08-L010,8,1,True,256,256,0.1,25,-1.3115156893678006e-15,cross_fitted_c06_train_outer_c06_validation,0
CV05,2,CE-GFRK-04-L010,4,1,True,16,256,0.1,175,-1.2817944585020661e-14,cross_fitted_c06_train_outer_c06_validation,0
CV05,2,CE-GFRK-06-L010,6,1,True,64,256,0.1,17,-1.098857048125788e-15,cross_fitted_c06_train_outer_c06_validation,0
CV05,2,CE-GFRK-08-L010,8,1,True,256,256,0.1,29,-6.609324981755247e-15,cross_fitted_c06_train_outer_c06_validation,0
CV05,3,CE-GFRK-04-L010,4,1,True,16,256,0.1,175,-1.9345871410382517e-14,cross_fitted_c06_train_outer_c06_validation,0
CV05,3,CE-GFRK-06-L010,6,1,True,64,256,0.1,29,-1.7679885191026307e-15,cross_fitted_c06_train_outer_c06_validation,0
CV05,3,CE-GFRK-08-L010,8,1,True,256,256,0.1,26,-1.5373686148589099e-15,cross_fitted_c06_train_outer_c06_validation,0
CV05,4,CE-GFRK-04-L010,4,1,True,16,256,0.1,175,-1.619469186881978e-14,cross_fitted_c06_train_outer_c06_validation,0
CV05,4,CE-GFRK-06-L010,6,1,True,64,256,0.1,29,-1.248034289308419e-15,cross_fitted_c06_train_outer_c06_validation,0
CV05,4,CE-GFRK-08-L010,8,1,True,256,256,0.1,25,-2.530395298384621e-15,cross_fitted_c06_train_outer_c06_validation,0
CV05,5,CE-GFRK-04-L010,4,1,True,16,256,0.1,175,-1.4546323358540492e-14,cross_fitted_c06_train_outer_c06_validation,0
CV05,5,CE-GFRK-06-L010,6,1,True,64,256,0.1,21,-9.887085977199905e-16,cross_fitted_c06_train_outer_c06_validation,0
CV05,5,CE-GFRK-08-L010,8,1,True,256,256,0.1,20,-5.223716382158536e-15,cross_fitted_c06_train_outer_c06_validation,0
CV05,6,CE-GFRK-04-L010,4,1,True,16,256,0.1,175,-1.3421992701506313e-14,cross_fitted_c06_train_outer_c06_validation,0
CV05,6,CE-GFRK-06-L010,6,1,True,64,256,0.1,30,-1.8228196516269443e-15,cross_fitted_c06_train_outer_c06_validation,0
CV05,6,CE-GFRK-08-L010,8,1,True,256,256,0.1,26,-1.6740893406336794e-15,cross_fitted_c06_train_outer_c06_validation,0
CV05,7,CE-GFRK-04-L010,4,1,True,16,256,0.1,175,-1.3450498283243943e-14,cross_fitted_c06_train_outer_c06_validation,0
CV05,7,CE-GFRK-06-L010,6,1,True,64,256,0.1,23,-1.0429787192971339e-15,cross_fitted_c06_train_outer_c06_validation,0
CV05,7,CE-GFRK-08-L010,8,1,True,256,256,0.1,21,-1.9810922940163106e-15,cross_fitted_c06_train_outer_c06_validation,0
CV05,8,CE-GFRK-04-L010,4,1,True,16,256,0.1,175,-1.4297941398840868e-14,cross_fitted_c06_train_outer_c06_validation,0
CV05,8,CE-GFRK-06-L010,6,1,True,64,256,0.1,27,-1.8771779720994406e-14,cross_fitted_c06_train_outer_c06_validation,0
CV05,8,CE-GFRK-08-L010,8,1,True,256,256,0.1,28,-1.8069180807575555e-15,cross_fitted_c06_train_outer_c06_validation,0
CV05,9,CE-GFRK-04-L010,4,1,True,16,256,0.1,175,-1.2835187961186337e-14,cross_fitted_c06_train_outer_c06_validation,0
CV05,9,CE-GFRK-06-L010,6,1,True,64,256,0.1,27,-2.1078710256633077e-15,cross_fitted_c06_train_outer_c06_validation,0
CV05,9,CE-GFRK-08-L010,8,1,True,256,256,0.1,27,-2.58209049934417e-15,cross_fitted_c06_train_outer_c06_validation,0
CV05,10,CE-GFRK-04-L010,4,1,True,16,256,0.1,175,-2.1661933140112723e-14,cross_fitted_c06_train_outer_c06_validation,0
CV05,10,CE-GFRK-06-L010,6,1,True,64,256,0.1,26,-1.841681407188866e-15,cross_fitted_c06_train_outer_c06_validation,0
CV05,10,CE-GFRK-08-L010,8,1,True,256,256,0.1,26,-1.6392744962341807e-15,cross_fitted_c06_train_outer_c06_validation,0
CV05,11,CE-GFRK-04-L010,4,1,True,16,256,0.1,175,-1.3289519356400622e-14,cross_fitted_c06_train_outer_c06_validation,0
CV05,11,CE-GFRK-06-L010,6,1,True,64,256,0.1,23,-1.4079594298808473e-15,cross_fitted_c06_train_outer_c06_validation,0
CV05,11,CE-GFRK-08-L010,8,1,True,256,256,0.1,24,-1.4301114827693118e-14,cross_fitted_c06_train_outer_c06_validation,0
CV05,12,CE-GFRK-04-L010,4,1,True,16,256,0.1,175,-1.0962126610471957e-14,cross_fitted_c06_train_outer_c06_validation,0
CV05,12,CE-GFRK-06-L010,6,1,True,64,256,0.1,28,-2.541080691650551e-15,cross_fitted_c06_train_outer_c06_validation,0
CV05,12,CE-GFRK-08-L010,8,1,True,256,256,0.1,38,-3.698057155417089e-15,cross_fitted_c06_train_outer_c06_validation,0
CV05,13,CE-GFRK-04-L010,4,1,True,16,256,0.1,175,-4.174654905975416e-14,cross_fitted_c06_train_outer_c06_validation,0
CV05,13,CE-GFRK-06-L010,6,1,True,64,256,0.1,20,-2.339388824110095e-15,cross_fitted_c06_train_outer_c06_validation,0
CV05,13,CE-GFRK-08-L010,8,1,True,256,256,0.1,26,-1.511128193138017e-15,cross_fitted_c06_train_outer_c06_validation,0
CV05,14,CE-GFRK-04-L010,4,1,True,16,256,0.1,175,-2.346563297267748e-14,cross_fitted_c06_train_outer_c06_validation,0
CV05,14,CE-GFRK-06-L010,6,1,True,64,256,0.1,27,-7.488054250679705e-15,cross_fitted_c06_train_outer_c06_validation,0
CV05,14,CE-GFRK-08-L010,8,1,True,256,256,0.1,25,-2.523018549021643e-15,cross_fitted_c06_train_outer_c06_validation,0
CV05,15,CE-GFRK-04-L010,4,1,True,16,256,0.1,175,-1.6783728141625135e-14,cross_fitted_c06_train_outer_c06_validation,0
CV05,15,CE-GFRK-06-L010,6,1,True,64,256,0.1,26,-1.9620495169545714e-15,cross_fitted_c06_train_outer_c06_validation,0
CV05,15,CE-GFRK-08-L010,8,1,True,256,256,0.1,32,-2.00663707070989e-15,cross_fitted_c06_train_outer_c06_validation,0
CV05,16,CE-GFRK-04-L010,4,1,True,16,256,0.1,175,-3.161166524352262e-14,cross_fitted_c06_train_outer_c06_validation,0
CV05,16,CE-GFRK-06-L010,6,1,True,64,256,0.1,27,-1.1020110658554111e-15,cross_fitted_c06_train_outer_c06_validation,0
CV05,16,CE-GFRK-08-L010,8,1,True,256,256,0.1,30,-1.7857366603789722e-15,cross_fitted_c06_train_outer_c06_validation,0
CV05,17,CE-GFRK-04-L010,4,1,True,16,256,0.1,175,-1.900280229688406e-14,cross_fitted_c06_train_outer_c06_validation,0
CV05,17,CE-GFRK-06-L010,6,1,True,64,256,0.1,29,-1.6477495414674348e-15,cross_fitted_c06_train_outer_c06_validation,0
CV05,17,CE-GFRK-08-L010,8,1,True,256,256,0.1,28,-1.8415485414449707e-15,cross_fitted_c06_train_outer_c06_validation,0
CV05,18,CE-GFRK-04-L010,4,1,True,16,256,0.1,175,-3.170109823398644e-14,cross_fitted_c06_train_outer_c06_validation,0
CV05,18,CE-GFRK-06-L010,6,1,True,64,256,0.1,23,-1.4325018745679274e-15,cross_fitted_c06_train_outer_c06_validation,0
CV05,18,CE-GFRK-08-L010,8,1,True,256,256,0.1,25,-1.4572256781390328e-15,cross_fitted_c06_train_outer_c06_validation,0
CV05,19,CE-GFRK-04-L010,4,1,True,16,256,0.1,175,-1.8399171211200127e-14,cross_fitted_c06_train_outer_c06_validation,0
CV05,19,CE-GFRK-06-L010,6,1,True,64,256,0.1,28,-5.071201126343853e-15,cross_fitted_c06_train_outer_c06_validation,0
CV05,19,CE-GFRK-08-L010,8,1,True,256,256,0.1,26,-2.2823774653363698e-15,cross_fitted_c06_train_outer_c06_validation,0
CV05,20,CE-GFRK-04-L010,4,1,True,16,256,0.1,175,-1.731201725598188e-14,cross_fitted_c06_train_outer_c06_validation,0
CV05,20,CE-GFRK-06-L010,6,1,True,64,256,0.1,28,-3.855879945878948e-15,cross_fitted_c06_train_outer_c06_validation,0
CV05,20,CE-GFRK-08-L010,8,1,True,256,256,0.1,22,-1.899021910640044e-15,cross_fitted_c06_train_outer_c06_validation,0
