model_id,seed_index,validation_rows,nrmse,mae,mean_regret_m_s,infeasible_selection_rate,brier,auroc,recall,precision,ece
A02-STACK-q4,1,39000,0.011911020753521639,0.019332930744076375,16.806576945019742,0.06756410256410256,0.12247392928942265,0.8971983962581732,0.39900336076022713,0.7013648400896313,0.09764262831651918
A02-STACK-q4,2,39000,0.01191109672642832,0.019332951502047377,16.806576945019742,0.06756410256410256,0.12247392928942265,0.8971983962581732,0.39900336076022713,0.7013648400896313,0.09764262831651918
A02-STACK-q4,3,39000,0.011911409741811468,0.019334070888252928,16.806576945019742,0.06756410256410256,0.12247392928942265,0.8971983962581732,0.39900336076022713,0.7013648400896313,0.09764262831651918
A02-STACK-q4,4,39000,0.011911434848501266,0.019333745492499776,16.806576945019742,0.06756410256410256,0.12247392928942265,0.8971983962581732,0.39900336076022713,0.7013648400896313,0.09764262831651918
A02-STACK-q4,5,39000,0.011911228296698897,0.019333521066978526,16.806576945019742,0.06756410256410256,0.12247392928942265,0.8971983962581732,0.39900336076022713,0.7013648400896313,0.09764262831651918
A02-STACK-q4,6,39000,0.011911296798956531,0.019333338656318422,16.806576945019742,0.06756410256410256,0.12247392928942265,0.8971983962581732,0.39900336076022713,0.7013648400896313,0.09764262831651918
A02-STACK-q4,7,39000,0.011911587994107863,0.019333915141563657,16.806576945019742,0.06756410256410256,0.12247392928942265,0.8971983962581732,0.39900336076022713,0.7013648400896313,0.09764262831651918
A02-STACK-q4,8,39000,0.011911281339950128,0.019333486905512433,16.806576945019742,0.06756410256410256,0.12247392928942265,0.8971983962581732,0.39900336076022713,0.7013648400896313,0.09764262831651918
A02-STACK-q4,9,39000,0.011911273194774656,0.019333425278239853,16.806576945019742,0.06756410256410256,0.12247392928942265,0.8971983962581732,0.39900336076022713,0.7013648400896313,0.09764262831651918
A02-STACK-q4,10,39000,0.011911237664504293,0.019333481187008082,16.806576945019742,0.06756410256410256,0.12247392928942265,0.8971983962581732,0.39900336076022713,0.7013648400896313,0.09764262831651918
A02-STACK-q4,11,39000,0.011911355532401757,0.019333921493394947,16.806576945019742,0.06756410256410256,0.12247392928942265,0.8971983962581732,0.39900336076022713,0.7013648400896313,0.09764262831651918
A02-STACK-q4,12,39000,0.011911334714654226,0.019333406661875205,16.806576945019742,0.06756410256410256,0.12247392928942265,0.8971983962581732,0.39900336076022713,0.7013648400896313,0.09764262831651918
A02-STACK-q4,13,39000,0.011911168150124874,0.01933304890487411,16.806576945019742,0.06756410256410256,0.12247392928942265,0.8971983962581732,0.39900336076022713,0.7013648400896313,0.09764262831651918
A02-STACK-q4,14,39000,0.011911332786434983,0.01933371711164815,16.806576945019742,0.06756410256410256,0.12247392928942265,0.8971983962581732,0.39900336076022713,0.7013648400896313,0.09764262831651918
A02-STACK-q4,15,39000,0.011910967230706521,0.0193326707985455,16.806576945019742,0.06756410256410256,0.12247392928942265,0.8971983962581732,0.39900336076022713,0.7013648400896313,0.09764262831651918
A02-STACK-q4,16,39000,0.011911357255406041,0.019333756120757894,16.806576945019742,0.06756410256410256,0.12247392928942265,0.8971983962581732,0.39900336076022713,0.7013648400896313,0.09764262831651918
A02-STACK-q4,17,39000,0.011911334109652184,0.019333690452341016,16.806576945019742,0.06756410256410256,0.12247392928942265,0.8971983962581732,0.39900336076022713,0.7013648400896313,0.09764262831651918
A02-STACK-q4,18,39000,0.0119113426509857,0.019333602068378555,16.806576945019742,0.06756410256410256,0.12247392928942265,0.8971983962581732,0.39900336076022713,0.7013648400896313,0.09764262831651918
A02-STACK-q4,19,39000,0.011911087094201717,0.019333047018336724,16.806576945019742,0.06756410256410256,0.12247392928942265,0.8971983962581732,0.39900336076022713,0.7013648400896313,0.09764262831651918
A02-STACK-q4,20,39000,0.01191130970898193,0.01933372308895375,16.806576945019742,0.06756410256410256,0.12247392928942265,0.8971983962581732,0.39900336076022713,0.7013648400896313,0.09764262831651918
A02-STACK-q6,1,39000,0.010197175171204772,0.016750332008535998,16.806576945019742,0.06756410256410256,0.12247392928942265,0.8971983962581732,0.39900336076022713,0.7013648400896313,0.09764262831651918
A02-STACK-q6,2,39000,0.010197192738812226,0.016749413926648114,16.806576945019742,0.06756410256410256,0.12247392928942265,0.8971983962581732,0.39900336076022713,0.7013648400896313,0.09764262831651918
A02-STACK-q6,3,39000,0.010196530725619959,0.016748413997284807,16.806576945019742,0.06756410256410256,0.12247392928942265,0.8971983962581732,0.39900336076022713,0.7013648400896313,0.09764262831651918
A02-STACK-q6,4,39000,0.010196327336062584,0.016747866712902012,16.806576945019742,0.06756410256410256,0.12247392928942265,0.8971983962581732,0.39900336076022713,0.7013648400896313,0.09764262831651918
A02-STACK-q6,5,39000,0.010197709830273726,0.01675062600433276,16.806576945019742,0.06756410256410256,0.12247392928942265,0.8971983962581732,0.39900336076022713,0.7013648400896313,0.09764262831651918
A02-STACK-q6,6,39000,0.010195827848452426,0.01674674008937142,16.806576945019742,0.06756410256410256,0.12247392928942265,0.8971983962581732,0.39900336076022713,0.7013648400896313,0.09764262831651918
A02-STACK-q6,7,39000,0.010197198570042141,0.016749779392812192,16.806576945019742,0.06756410256410256,0.12247392928942265,0.8971983962581732,0.39900336076022713,0.7013648400896313,0.09764262831651918
A02-STACK-q6,8,39000,0.010195927228953757,0.016745842200685705,16.806576945019742,0.06756410256410256,0.12247392928942265,0.8971983962581732,0.39900336076022713,0.7013648400896313,0.09764262831651918
A02-STACK-q6,9,39000,0.010195719165927155,0.016746063715125596,16.806576945019742,0.06756410256410256,0.12247392928942265,0.8971983962581732,0.39900336076022713,0.7013648400896313,0.09764262831651918
A02-STACK-q6,10,39000,0.01019632309607894,0.016748250664656194,16.806576945019742,0.06756410256410256,0.12247392928942265,0.8971983962581732,0.39900336076022713,0.7013648400896313,0.09764262831651918
A02-STACK-q6,11,39000,0.01019670767610773,0.016746354410611508,16.806576945019742,0.06756410256410256,0.12247392928942265,0.8971983962581732,0.39900336076022713,0.7013648400896313,0.09764262831651918
A02-STACK-q6,12,39000,0.010196584283963842,0.01674769078984336,16.806576945019742,0.06756410256410256,0.12247392928942265,0.8971983962581732,0.39900336076022713,0.7013648400896313,0.09764262831651918
