model_id,seed_count,mean_nrmse,std_nrmse,mean_mae,std_mae,mean_mean_regret_m_s,std_mean_regret_m_s,mean_infeasible_selection_rate,std_infeasible_selection_rate,mean_brier,std_brier,mean_auroc,std_auroc,mean_recall,std_recall
A02-STACK-q4,20,0.01191127282964025,1.4742951931175799e-07,0.019333472529080166,3.764608794044413e-07,16.806576945019742,0.0,0.06756410256410254,1.4238309865648918e-17,0.12247392928942265,0.0,0.8971983962581731,1.1390647892519134e-16,0.3990033607602272,5.695323946259567e-17
A02-STACK-q6,20,0.010196753729526956,6.02098386298121e-07,0.016748457721669698,1.5735146193043146e-06,16.806576945019742,0.0,0.06756410256410254,1.4238309865648918e-17,0.12247392928942265,0.0,0.8971983962581731,1.1390647892519134e-16,0.3990033607602272,5.695323946259567e-17
A02-STACK-q8,20,0.009849262840814678,2.3540845323450726e-06,0.017001079680412815,6.671459324415189e-06,16.809125587979743,0.0,0.06769230769230769,0.0,0.12247392928942265,0.0,0.8971983962581731,1.1390647892519134e-16,0.3990033607602272,5.695323946259567e-17
C06,20,0.006832811015144496,1.7797887332061147e-18,0.004007150054949517,0.0,16.806576945019742,0.0,0.06756410256410254,1.4238309865648918e-17,0.12247392928942265,0.0,0.8971983962581731,1.1390647892519134e-16,0.3990033607602272,5.695323946259567e-17
CFQSR-04-N,20,0.014851769488282021,1.0107612318854698e-06,0.02437711081223882,2.4768197697865944e-06,16.80914104758385,3.645007325606123e-15,0.06769230769230769,0.0,0.12247392928942265,0.0,0.8971983962581731,1.1390647892519134e-16,0.3990033607602272,5.695323946259567e-17
CFQSR-06-N,20,0.01410494068853734,3.580193218919196e-06,0.023590401595028503,1.06291627000879e-05,16.809123198571406,3.645007325606123e-15,0.06769230769230769,0.0,0.12247392928942265,0.0,0.8971983962581731,1.1390647892519134e-16,0.3990033607602272,5.695323946259567e-17
CFQSR-08-N,20,0.013462872284755376,5.852473358909044e-06,0.023859323001360695,1.605891196628442e-05,16.806576945019742,0.0,0.06756410256410254,1.4238309865648918e-17,0.12247392928942265,0.0,0.8971983962581731,1.1390647892519134e-16,0.3990033607602272,5.695323946259567e-17
