outer_fold,seed_index,q,candidate_id,control_id,fidelity_delta_l2,rbf25_delta_l2,rbf50_delta_l2,gate_eta_min,gate_eta_max,gate_eta_mean,residual_target_rows,channel_fit_rows,validation_outcomes_used,channel_source
CV01,11,4,AGEFRK-04-ADAPT,TWO-RBF-04-ADAPT,1.3254448872264937,0.7043130830705661,0.8777922869209701,0.2831231634988228,0.749801862702935,0.5697404106888432,1024,1024,0,same_cross_fitted_c06_residual
CV01,11,6,AGEFRK-06-ADAPT,TWO-RBF-06-ADAPT,1.6229522567302266,0.7739694940429543,0.9233302717676672,0.2831231634988228,0.749801862702935,0.5697404106888432,1024,1024,0,same_cross_fitted_c06_residual
CV01,11,8,AGEFRK-08-ADAPT,TWO-RBF-08-ADAPT,1.9557197401813988,0.860992314913412,1.0632459320150627,0.2831231634988228,0.749801862702935,0.5697404106888432,1024,1024,0,same_cross_fitted_c06_residual
CV01,12,4,AGEFRK-04-ADAPT,TWO-RBF-04-ADAPT,1.3254448876618576,0.7049185319926246,0.8823049473857405,0.2831231634988228,0.749801862702935,0.5697404106888432,1024,1024,0,same_cross_fitted_c06_residual
CV01,12,6,AGEFRK-06-ADAPT,TWO-RBF-06-ADAPT,1.619585416139438,0.7726465418191644,0.9224171980848467,0.2831231634988228,0.749801862702935,0.5697404106888432,1024,1024,0,same_cross_fitted_c06_residual
CV01,12,8,AGEFRK-08-ADAPT,TWO-RBF-08-ADAPT,1.990679216769819,0.8602101931510464,1.0627005320107326,0.2831231634988228,0.749801862702935,0.5697404106888432,1024,1024,0,same_cross_fitted_c06_residual
CV01,13,4,AGEFRK-04-ADAPT,TWO-RBF-04-ADAPT,1.325444887429961,0.705114312915384,0.8809341630859244,0.2831231634988228,0.749801862702935,0.5697404106888432,1024,1024,0,same_cross_fitted_c06_residual
CV01,13,6,AGEFRK-06-ADAPT,TWO-RBF-06-ADAPT,1.6257275030325098,0.7725942875074693,0.9223914989211166,0.2831231634988228,0.749801862702935,0.5697404106888432,1024,1024,0,same_cross_fitted_c06_residual
CV01,13,8,AGEFRK-08-ADAPT,TWO-RBF-08-ADAPT,1.9726539391750162,0.8611942650237598,1.0630119437473402,0.2831231634988228,0.749801862702935,0.5697404106888432,1024,1024,0,same_cross_fitted_c06_residual
CV01,14,4,AGEFRK-04-ADAPT,TWO-RBF-04-ADAPT,1.3254448876719578,0.7040771822128079,0.8797259809354935,0.2831231634988228,0.749801862702935,0.5697404106888432,1024,1024,0,same_cross_fitted_c06_residual
CV01,14,6,AGEFRK-06-ADAPT,TWO-RBF-06-ADAPT,1.619916566877655,0.7726243440411442,0.9223601832238008,0.2831231634988228,0.749801862702935,0.5697404106888432,1024,1024,0,same_cross_fitted_c06_residual
CV01,14,8,AGEFRK-08-ADAPT,TWO-RBF-08-ADAPT,1.9727982028428317,0.8597073623122053,1.0603770027398467,0.2831231634988228,0.749801862702935,0.5697404106888432,1024,1024,0,same_cross_fitted_c06_residual
CV01,15,4,AGEFRK-04-ADAPT,TWO-RBF-04-ADAPT,1.3254448872894466,0.705830461439235,0.8808908628417851,0.2831231634988228,0.749801862702935,0.5697404106888432,1024,1024,0,same_cross_fitted_c06_residual
CV01,15,6,AGEFRK-06-ADAPT,TWO-RBF-06-ADAPT,1.622334712861955,0.7726586377391832,0.922895659493597,0.2831231634988228,0.749801862702935,0.5697404106888432,1024,1024,0,same_cross_fitted_c06_residual
CV01,15,8,AGEFRK-08-ADAPT,TWO-RBF-08-ADAPT,1.9668540168437523,0.8608999346470967,1.067186572757866,0.2831231634988228,0.749801862702935,0.5697404106888432,1024,1024,0,same_cross_fitted_c06_residual
CV01,16,4,AGEFRK-04-ADAPT,TWO-RBF-04-ADAPT,1.325444887638591,0.7049959766591983,0.8789185688544282,0.2831231634988228,0.749801862702935,0.5697404106888432,1024,1024,0,same_cross_fitted_c06_residual
CV01,16,6,AGEFRK-06-ADAPT,TWO-RBF-06-ADAPT,1.6187659575348448,0.7726337703299664,0.9208998105989111,0.2831231634988228,0.749801862702935,0.5697404106888432,1024,1024,0,same_cross_fitted_c06_residual
CV01,16,8,AGEFRK-08-ADAPT,TWO-RBF-08-ADAPT,1.9582467100008014,0.8594354468160517,1.0619399257884934,0.2831231634988228,0.749801862702935,0.5697404106888432,1024,1024,0,same_cross_fitted_c06_residual
CV01,17,4,AGEFRK-04-ADAPT,TWO-RBF-04-ADAPT,1.3254448872684592,0.7042035764163178,0.8806674797766684,0.2831231634988228,0.749801862702935,0.5697404106888432,1024,1024,0,same_cross_fitted_c06_residual
CV01,17,6,AGEFRK-06-ADAPT,TWO-RBF-06-ADAPT,1.622704132982067,0.7724169096909252,0.9222002514141046,0.2831231634988228,0.749801862702935,0.5697404106888432,1024,1024,0,same_cross_fitted_c06_residual
CV01,17,8,AGEFRK-08-ADAPT,TWO-RBF-08-ADAPT,1.9846546131153042,0.8614168286979906,1.0648819366366233,0.2831231634988228,0.749801862702935,0.5697404106888432,1024,1024,0,same_cross_fitted_c06_residual
CV01,18,4,AGEFRK-04-ADAPT,TWO-RBF-04-ADAPT,1.325444887855148,0.7054237907497406,0.8831850291910821,0.2831231634988228,0.749801862702935,0.5697404106888432,1024,1024,0,same_cross_fitted_c06_residual
CV01,18,6,AGEFRK-06-ADAPT,TWO-RBF-06-ADAPT,1.6237354488261255,0.7727055439970522,0.9225402798700646,0.2831231634988228,0.749801862702935,0.5697404106888432,1024,1024,0,same_cross_fitted_c06_residual
CV01,18,8,AGEFRK-08-ADAPT,TWO-RBF-08-ADAPT,1.950600200118565,0.8599366689611508,1.0625428303777293,0.2831231634988228,0.749801862702935,0.5697404106888432,1024,1024,0,same_cross_fitted_c06_residual
CV01,19,4,AGEFRK-04-ADAPT,TWO-RBF-04-ADAPT,1.3254448870699893,0.7042050200504372,0.8810013529024813,0.2831231634988228,0.749801862702935,0.5697404106888432,1024,1024,0,same_cross_fitted_c06_residual
CV01,19,6,AGEFRK-06-ADAPT,TWO-RBF-06-ADAPT,1.6187176494898134,0.7724810284648348,0.9211039359514804,0.2831231634988228,0.749801862702935,0.5697404106888432,1024,1024,0,same_cross_fitted_c06_residual
CV01,19,8,AGEFRK-08-ADAPT,TWO-RBF-08-ADAPT,1.9884636916469942,0.8611194896382606,1.0661651750933363,0.2831231634988228,0.749801862702935,0.5697404106888432,1024,1024,0,same_cross_fitted_c06_residual
CV01,20,4,AGEFRK-04-ADAPT,TWO-RBF-04-ADAPT,1.3254448870932334,0.7057442051014472,0.8833656708460929,0.2831231634988228,0.749801862702935,0.5697404106888432,1024,1024,0,same_cross_fitted_c06_residual
CV01,20,6,AGEFRK-06-ADAPT,TWO-RBF-06-ADAPT,1.6195007538868726,0.7716490276974485,0.9167638216502816,0.2831231634988228,0.749801862702935,0.5697404106888432,1024,1024,0,same_cross_fitted_c06_residual
CV01,20,8,AGEFRK-08-ADAPT,TWO-RBF-08-ADAPT,1.9676283867652378,0.8611054268931252,1.0647045456659086,0.2831231634988228,0.749801862702935,0.5697404106888432,1024,1024,0,same_cross_fitted_c06_residual
CV02,1,4,AGEFRK-04-ADAPT,TWO-RBF-04-ADAPT,1.951136988062787,1.5035867656212378,1.75065786447549,0.25429894165307393,0.7497771179353239,0.6629477843706367,1024,1024,0,same_cross_fitted_c06_residual
CV02,1,6,AGEFRK-06-ADAPT,TWO-RBF-06-ADAPT,1.7253462151812742,1.0180735508750955,1.08830816463499,0.25429894165307393,0.7497771179353239,0.6629477843706367,1024,1024,0,same_cross_fitted_c06_residual
CV02,1,8,AGEFRK-08-ADAPT,TWO-RBF-08-ADAPT,0.5606999909008776,0.7723746668280319,0.7438859487145597,0.25429894165307393,0.7497771179353239,0.6629477843706367,1024,1024,0,same_cross_fitted_c06_residual
CV02,2,4,AGEFRK-04-ADAPT,TWO-RBF-04-ADAPT,1.95113698554923,1.5034569706288659,1.7504908015352032,0.25429894165307393,0.7497771179353239,0.6629477843706367,1024,1024,0,same_cross_fitted_c06_residual
CV02,2,6,AGEFRK-06-ADAPT,TWO-RBF-06-ADAPT,1.7421215518192061,1.018427179000033,1.0886186882402762,0.25429894165307393,0.7497771179353239,0.6629477843706367,1024,1024,0,same_cross_fitted_c06_residual
CV02,2,8,AGEFRK-08-ADAPT,TWO-RBF-08-ADAPT,0.5580164827803213,0.772014308235007,0.7419664007753997,0.25429894165307393,0.7497771179353239,0.6629477843706367,1024,1024,0,same_cross_fitted_c06_residual
CV02,3,4,AGEFRK-04-ADAPT,TWO-RBF-04-ADAPT,1.951136985722221,1.503530483886555,1.7507216535015617,0.25429894165307393,0.7497771179353239,0.6629477843706367,1024,1024,0,same_cross_fitted_c06_residual
CV02,3,6,AGEFRK-06-ADAPT,TWO-RBF-06-ADAPT,1.7248583873732115,1.0180881466322076,1.088226535645744,0.25429894165307393,0.7497771179353239,0.6629477843706367,1024,1024,0,same_cross_fitted_c06_residual
CV02,3,8,AGEFRK-08-ADAPT,TWO-RBF-08-ADAPT,0.5728676468535221,0.7723772677455705,0.7427552119753551,0.25429894165307393,0.7497771179353239,0.6629477843706367,1024,1024,0,same_cross_fitted_c06_residual
CV02,4,4,AGEFRK-04-ADAPT,TWO-RBF-04-ADAPT,1.951136985819563,1.5035705986801038,1.7507434389673655,0.25429894165307393,0.7497771179353239,0.6629477843706367,1024,1024,0,same_cross_fitted_c06_residual
CV02,4,6,AGEFRK-06-ADAPT,TWO-RBF-06-ADAPT,1.727952705284509,1.0178861612966512,1.087765514716424,0.25429894165307393,0.7497771179353239,0.6629477843706367,1024,1024,0,same_cross_fitted_c06_residual
CV02,4,8,AGEFRK-08-ADAPT,TWO-RBF-08-ADAPT,0.5550901058468459,0.7723468739727839,0.742053589595541,0.25429894165307393,0.7497771179353239,0.6629477843706367,1024,1024,0,same_cross_fitted_c06_residual
CV02,5,4,AGEFRK-04-ADAPT,TWO-RBF-04-ADAPT,1.9511369872344984,1.503527831991844,1.7506901388267888,0.25429894165307393,0.7497771179353239,0.6629477843706367,1024,1024,0,same_cross_fitted_c06_residual
CV02,5,6,AGEFRK-06-ADAPT,TWO-RBF-06-ADAPT,1.730918621610216,1.0182238474074492,1.0883635706331196,0.25429894165307393,0.7497771179353239,0.6629477843706367,1024,1024,0,same_cross_fitted_c06_residual
CV02,5,8,AGEFRK-08-ADAPT,TWO-RBF-08-ADAPT,0.5510547402612944,0.772794528301409,0.7431011742812688,0.25429894165307393,0.7497771179353239,0.6629477843706367,1024,1024,0,same_cross_fitted_c06_residual
CV02,6,4,AGEFRK-04-ADAPT,TWO-RBF-04-ADAPT,1.951136987146747,1.503561913323354,1.7507538926590318,0.25429894165307393,0.7497771179353239,0.6629477843706367,1024,1024,0,same_cross_fitted_c06_residual
CV02,6,6,AGEFRK-06-ADAPT,TWO-RBF-06-ADAPT,1.7193589423432198,1.0181022538404323,1.0880060857195266,0.25429894165307393,0.7497771179353239,0.6629477843706367,1024,1024,0,same_cross_fitted_c06_residual
CV02,6,8,AGEFRK-08-ADAPT,TWO-RBF-08-ADAPT,0.5669002696599977,0.7719474401509623,0.7428322614898013,0.25429894165307393,0.7497771179353239,0.6629477843706367,1024,1024,0,same_cross_fitted_c06_residual
CV02,7,4,AGEFRK-04-ADAPT,TWO-RBF-04-ADAPT,1.9511369852406306,1.5034994214783448,1.750563823674872,0.25429894165307393,0.7497771179353239,0.6629477843706367,1024,1024,0,same_cross_fitted_c06_residual
CV02,7,6,AGEFRK-06-ADAPT,TWO-RBF-06-ADAPT,1.7178815294566032,1.018081800201912,1.0880064780666487,0.25429894165307393,0.7497771179353239,0.6629477843706367,1024,1024,0,same_cross_fitted_c06_residual
CV02,7,8,AGEFRK-08-ADAPT,TWO-RBF-08-ADAPT,0.5618620285614943,0.7724874558403008,0.7408483937830941,0.25429894165307393,0.7497771179353239,0.6629477843706367,1024,1024,0,same_cross_fitted_c06_residual
CV02,8,4,AGEFRK-04-ADAPT,TWO-RBF-04-ADAPT,1.9511369865584856,1.5035562805749334,1.7506396850716206,0.25429894165307393,0.7497771179353239,0.6629477843706367,1024,1024,0,same_cross_fitted_c06_residual
CV02,8,6,AGEFRK-06-ADAPT,TWO-RBF-06-ADAPT,1.7274230377339013,1.018031171013817,1.0881595907225226,0.25429894165307393,0.7497771179353239,0.6629477843706367,1024,1024,0,same_cross_fitted_c06_residual
CV02,8,8,AGEFRK-08-ADAPT,TWO-RBF-08-ADAPT,0.5662149676689967,0.7723969753049145,0.7427644359405651,0.25429894165307393,0.7497771179353239,0.6629477843706367,1024,1024,0,same_cross_fitted_c06_residual
CV02,9,4,AGEFRK-04-ADAPT,TWO-RBF-04-ADAPT,1.9511369858758276,1.5035242714505828,1.7508229553975279,0.25429894165307393,0.7497771179353239,0.6629477843706367,1024,1024,0,same_cross_fitted_c06_residual
CV02,9,6,AGEFRK-06-ADAPT,TWO-RBF-06-ADAPT,1.7306475303337905,1.0179855890884661,1.0879243319099816,0.25429894165307393,0.7497771179353239,0.6629477843706367,1024,1024,0,same_cross_fitted_c06_residual
CV02,9,8,AGEFRK-08-ADAPT,TWO-RBF-08-ADAPT,0.5613246724992164,0.7728047689675362,0.7422872606133526,0.25429894165307393,0.7497771179353239,0.6629477843706367,1024,1024,0,same_cross_fitted_c06_residual
CV02,10,4,AGEFRK-04-ADAPT,TWO-RBF-04-ADAPT,1.951136984947785,1.5034904841497725,1.7506400045965842,0.25429894165307393,0.7497771179353239,0.6629477843706367,1024,1024,0,same_cross_fitted_c06_residual
CV02,10,6,AGEFRK-06-ADAPT,TWO-RBF-06-ADAPT,1.7213461165006034,1.0180984340118338,1.0884106230237023,0.25429894165307393,0.7497771179353239,0.6629477843706367,1024,1024,0,same_cross_fitted_c06_residual
CV02,10,8,AGEFRK-08-ADAPT,TWO-RBF-08-ADAPT,0.5588746756168496,0.7726138606446168,0.741723506926257,0.25429894165307393,0.7497771179353239,0.6629477843706367,1024,1024,0,same_cross_fitted_c06_residual
CV02,11,4,AGEFRK-04-ADAPT,TWO-RBF-04-ADAPT,1.9511369860869912,1.5034829518788306,1.7506068520288316,0.25429894165307393,0.7497771179353239,0.6629477843706367,1024,1024,0,same_cross_fitted_c06_residual
CV02,11,6,AGEFRK-06-ADAPT,TWO-RBF-06-ADAPT,1.7231724928916636,1.018119501947329,1.0882171761789388,0.25429894165307393,0.7497771179353239,0.6629477843706367,1024,1024,0,same_cross_fitted_c06_residual
CV02,11,8,AGEFRK-08-ADAPT,TWO-RBF-08-ADAPT,0.5421632256320305,0.7722984849143686,0.7411432208265734,0.25429894165307393,0.7497771179353239,0.6629477843706367,1024,1024,0,same_cross_fitted_c06_residual
CV02,12,4,AGEFRK-04-ADAPT,TWO-RBF-04-ADAPT,1.951136987184162,1.5035133067149273,1.7506810033314288,0.25429894165307393,0.7497771179353239,0.6629477843706367,1024,1024,0,same_cross_fitted_c06_residual
CV02,12,6,AGEFRK-06-ADAPT,TWO-RBF-06-ADAPT,1.7238999205893704,1.018074415617967,1.0885058709042703,0.25429894165307393,0.7497771179353239,0.6629477843706367,1024,1024,0,same_cross_fitted_c06_residual
CV02,12,8,AGEFRK-08-ADAPT,TWO-RBF-08-ADAPT,0.5644790292151781,0.7726552527518892,0.742744357861997,0.25429894165307393,0.7497771179353239,0.6629477843706367,1024,1024,0,same_cross_fitted_c06_residual
CV02,13,4,AGEFRK-04-ADAPT,TWO-RBF-04-ADAPT,1.95113698651856,1.503561942518743,1.7506618144101582,0.25429894165307393,0.7497771179353239,0.6629477843706367,1024,1024,0,same_cross_fitted_c06_residual
CV02,13,6,AGEFRK-06-ADAPT,TWO-RBF-06-ADAPT,1.7245728859690368,1.0181192798265646,1.0881393958490393,0.25429894165307393,0.7497771179353239,0.6629477843706367,1024,1024,0,same_cross_fitted_c06_residual
CV02,13,8,AGEFRK-08-ADAPT,TWO-RBF-08-ADAPT,0.5715466678345255,0.7726706869191483,0.743119704540491,0.25429894165307393,0.7497771179353239,0.6629477843706367,1024,1024,0,same_cross_fitted_c06_residual
CV02,14,4,AGEFRK-04-ADAPT,TWO-RBF-04-ADAPT,1.951136985367598,1.503513678889394,1.7506468652402538,0.25429894165307393,0.7497771179353239,0.6629477843706367,1024,1024,0,same_cross_fitted_c06_residual
CV02,14,6,AGEFRK-06-ADAPT,TWO-RBF-06-ADAPT,1.73217386421668,1.018032823475332,1.0880042972992445,0.25429894165307393,0.7497771179353239,0.6629477843706367,1024,1024,0,same_cross_fitted_c06_residual
CV02,14,8,AGEFRK-08-ADAPT,TWO-RBF-08-ADAPT,0.5694421368166535,0.7721515894550435,0.7416362487566871,0.25429894165307393,0.7497771179353239,0.6629477843706367,1024,1024,0,same_cross_fitted_c06_residual
CV02,15,4,AGEFRK-04-ADAPT,TWO-RBF-04-ADAPT,1.9511369868022197,1.5035986332310478,1.7506386113584333,0.25429894165307393,0.7497771179353239,0.6629477843706367,1024,1024,0,same_cross_fitted_c06_residual
CV02,15,6,AGEFRK-06-ADAPT,TWO-RBF-06-ADAPT,1.7266353490939579,1.0180448903184274,1.0879511464809375,0.25429894165307393,0.7497771179353239,0.6629477843706367,1024,1024,0,same_cross_fitted_c06_residual
CV02,15,8,AGEFRK-08-ADAPT,TWO-RBF-08-ADAPT,0.5448977158087539,0.7723689187125439,0.7412494822765286,0.25429894165307393,0.7497771179353239,0.6629477843706367,1024,1024,0,same_cross_fitted_c06_residual
CV02,16,4,AGEFRK-04-ADAPT,TWO-RBF-04-ADAPT,1.9511369893508443,1.503534733335573,1.7507331438545128,0.25429894165307393,0.7497771179353239,0.6629477843706367,1024,1024,0,same_cross_fitted_c06_residual
CV02,16,6,AGEFRK-06-ADAPT,TWO-RBF-06-ADAPT,1.7268866990111262,1.0179732253938445,1.0878165957642383,0.25429894165307393,0.7497771179353239,0.6629477843706367,1024,1024,0,same_cross_fitted_c06_residual
CV02,16,8,AGEFRK-08-ADAPT,TWO-RBF-08-ADAPT,0.5627496004310175,0.7722795936371155,0.7414251873597402,0.25429894165307393,0.7497771179353239,0.6629477843706367,1024,1024,0,same_cross_fitted_c06_residual
CV02,17,4,AGEFRK-04-ADAPT,TWO-RBF-04-ADAPT,1.9511369860601822,1.5035836463703525,1.750602924200626,0.25429894165307393,0.7497771179353239,0.6629477843706367,1024,1024,0,same_cross_fitted_c06_residual
CV02,17,6,AGEFRK-06-ADAPT,TWO-RBF-06-ADAPT,1.7208441712051055,1.0181220303297558,1.0877987529044524,0.25429894165307393,0.7497771179353239,0.6629477843706367,1024,1024,0,same_cross_fitted_c06_residual
CV02,17,8,AGEFRK-08-ADAPT,TWO-RBF-08-ADAPT,0.544912218134078,0.7725507913301991,0.7430671117740025,0.25429894165307393,0.7497771179353239,0.6629477843706367,1024,1024,0,same_cross_fitted_c06_residual
CV02,18,4,AGEFRK-04-ADAPT,TWO-RBF-04-ADAPT,1.9511369865490056,1.5035648121797494,1.7508976025210286,0.25429894165307393,0.7497771179353239,0.6629477843706367,1024,1024,0,same_cross_fitted_c06_residual
CV02,18,6,AGEFRK-06-ADAPT,TWO-RBF-06-ADAPT,1.7220778289754877,1.0180236467641925,1.0878289597938402,0.25429894165307393,0.7497771179353239,0.6629477843706367,1024,1024,0,same_cross_fitted_c06_residual
CV02,18,8,AGEFRK-08-ADAPT,TWO-RBF-08-ADAPT,0.5493458281546069,0.7727271138210465,0.7433584899823633,0.25429894165307393,0.7497771179353239,0.6629477843706367,1024,1024,0,same_cross_fitted_c06_residual
CV02,19,4,AGEFRK-04-ADAPT,TWO-RBF-04-ADAPT,1.9511369852706526,1.503566849881377,1.7506920685881475,0.25429894165307393,0.7497771179353239,0.6629477843706367,1024,1024,0,same_cross_fitted_c06_residual
CV02,19,6,AGEFRK-06-ADAPT,TWO-RBF-06-ADAPT,1.7222596546938507,1.0179098233744883,1.0875349274658312,0.25429894165307393,0.7497771179353239,0.6629477843706367,1024,1024,0,same_cross_fitted_c06_residual
CV02,19,8,AGEFRK-08-ADAPT,TWO-RBF-08-ADAPT,0.5488793375725715,0.7722542916437767,0.7421624270120288,0.25429894165307393,0.7497771179353239,0.6629477843706367,1024,1024,0,same_cross_fitted_c06_residual
CV02,20,4,AGEFRK-04-ADAPT,TWO-RBF-04-ADAPT,1.951136985377294,1.503582641085501,1.7507675089167114,0.25429894165307393,0.7497771179353239,0.6629477843706367,1024,1024,0,same_cross_fitted_c06_residual
CV02,20,6,AGEFRK-06-ADAPT,TWO-RBF-06-ADAPT,1.7226353814364705,1.0181144986992758,1.0876986684391334,0.25429894165307393,0.7497771179353239,0.6629477843706367,1024,1024,0,same_cross_fitted_c06_residual
CV02,20,8,AGEFRK-08-ADAPT,TWO-RBF-08-ADAPT,0.5500249290314424,0.7726330767908254,0.7431840135620957,0.25429894165307393,0.7497771179353239,0.6629477843706367,1024,1024,0,same_cross_fitted_c06_residual
CV03,1,4,AGEFRK-04-ADAPT,TWO-RBF-04-ADAPT,1.7440943184926327,2.064881091075429,2.1540338537221406,0.2623250206333594,0.7496860808167379,0.724838083443888,1024,1024,0,same_cross_fitted_c06_residual
CV03,1,6,AGEFRK-06-ADAPT,TWO-RBF-06-ADAPT,1.3420354216317627,1.6714831781509867,1.586601256986571,0.2623250206333594,0.7496860808167379,0.724838083443888,1024,1024,0,same_cross_fitted_c06_residual
CV03,1,8,AGEFRK-08-ADAPT,TWO-RBF-08-ADAPT,1.4249981729248204,1.707925779228868,1.7013297177003421,0.2623250206333594,0.7496860808167379,0.724838083443888,1024,1024,0,same_cross_fitted_c06_residual
CV03,2,4,AGEFRK-04-ADAPT,TWO-RBF-04-ADAPT,1.7440943186161353,2.0623942042868753,2.146699158729244,0.2623250206333594,0.7496860808167379,0.724838083443888,1024,1024,0,same_cross_fitted_c06_residual
CV03,2,6,AGEFRK-06-ADAPT,TWO-RBF-06-ADAPT,1.3157551065216588,1.6697045104712314,1.5865043176508375,0.2623250206333594,0.7496860808167379,0.724838083443888,1024,1024,0,same_cross_fitted_c06_residual
CV03,2,8,AGEFRK-08-ADAPT,TWO-RBF-08-ADAPT,1.433075938242768,1.7077010423943633,1.701769832896211,0.2623250206333594,0.7496860808167379,0.724838083443888,1024,1024,0,same_cross_fitted_c06_residual
CV03,3,4,AGEFRK-04-ADAPT,TWO-RBF-04-ADAPT,1.74409431823982,2.0566536871056704,2.1407818552323166,0.2623250206333594,0.7496860808167379,0.724838083443888,1024,1024,0,same_cross_fitted_c06_residual
CV03,3,6,AGEFRK-06-ADAPT,TWO-RBF-06-ADAPT,1.3330956320387002,1.6684984189759455,1.5846613268397918,0.2623250206333594,0.7496860808167379,0.724838083443888,1024,1024,0,same_cross_fitted_c06_residual
CV03,3,8,AGEFRK-08-ADAPT,TWO-RBF-08-ADAPT,1.4261788465678953,1.7094895761661513,1.7102993421047534,0.2623250206333594,0.7496860808167379,0.724838083443888,1024,1024,0,same_cross_fitted_c06_residual
CV03,4,4,AGEFRK-04-ADAPT,TWO-RBF-04-ADAPT,1.7440943181340711,2.0643718749121094,2.149134597477669,0.2623250206333594,0.7496860808167379,0.724838083443888,1024,1024,0,same_cross_fitted_c06_residual
CV03,4,6,AGEFRK-06-ADAPT,TWO-RBF-06-ADAPT,1.3399497317609381,1.675483329278426,1.5907575452551832,0.2623250206333594,0.7496860808167379,0.724838083443888,1024,1024,0,same_cross_fitted_c06_residual
CV03,4,8,AGEFRK-08-ADAPT,TWO-RBF-08-ADAPT,1.426987145868632,1.7019459259876588,1.6912537778979893,0.2623250206333594,0.7496860808167379,0.724838083443888,1024,1024,0,same_cross_fitted_c06_residual
CV03,5,4,AGEFRK-04-ADAPT,TWO-RBF-04-ADAPT,1.7440943185641553,2.0645270328560477,2.1470264329514133,0.2623250206333594,0.7496860808167379,0.724838083443888,1024,1024,0,same_cross_fitted_c06_residual
CV03,5,6,AGEFRK-06-ADAPT,TWO-RBF-06-ADAPT,1.331112553152017,1.668228830472858,1.5818513475988014,0.2623250206333594,0.7496860808167379,0.724838083443888,1024,1024,0,same_cross_fitted_c06_residual
CV03,5,8,AGEFRK-08-ADAPT,TWO-RBF-08-ADAPT,1.4514006459512965,1.7051349353507144,1.703883950935109,0.2623250206333594,0.7496860808167379,0.724838083443888,1024,1024,0,same_cross_fitted_c06_residual
CV03,6,4,AGEFRK-04-ADAPT,TWO-RBF-04-ADAPT,1.7440943179878907,2.058647865006711,2.141236124623259,0.2623250206333594,0.7496860808167379,0.724838083443888,1024,1024,0,same_cross_fitted_c06_residual
CV03,6,6,AGEFRK-06-ADAPT,TWO-RBF-06-ADAPT,1.3341268935780874,1.6716455361923033,1.5829046926936938,0.2623250206333594,0.7496860808167379,0.724838083443888,1024,1024,0,same_cross_fitted_c06_residual
CV03,6,8,AGEFRK-08-ADAPT,TWO-RBF-08-ADAPT,1.4225282986799732,1.7084344443064219,1.700498534794556,0.2623250206333594,0.7496860808167379,0.724838083443888,1024,1024,0,same_cross_fitted_c06_residual
CV03,7,4,AGEFRK-04-ADAPT,TWO-RBF-04-ADAPT,1.7440943189402427,2.064731183890929,2.1504779012221475,0.2623250206333594,0.7496860808167379,0.724838083443888,1024,1024,0,same_cross_fitted_c06_residual
CV03,7,6,AGEFRK-06-ADAPT,TWO-RBF-06-ADAPT,1.329293755874079,1.6695774970696848,1.5862217576762492,0.2623250206333594,0.7496860808167379,0.724838083443888,1024,1024,0,same_cross_fitted_c06_residual
CV03,7,8,AGEFRK-08-ADAPT,TWO-RBF-08-ADAPT,1.4170797741516834,1.7059672158936297,1.7050958269365082,0.2623250206333594,0.7496860808167379,0.724838083443888,1024,1024,0,same_cross_fitted_c06_residual
CV03,8,4,AGEFRK-04-ADAPT,TWO-RBF-04-ADAPT,1.7440943190220186,2.061391449821464,2.1473235607806735,0.2623250206333594,0.7496860808167379,0.724838083443888,1024,1024,0,same_cross_fitted_c06_residual
CV03,8,6,AGEFRK-06-ADAPT,TWO-RBF-06-ADAPT,1.3360730693749783,1.6752797294147572,1.5868415873420667,0.2623250206333594,0.7496860808167379,0.724838083443888,1024,1024,0,same_cross_fitted_c06_residual
CV03,8,8,AGEFRK-08-ADAPT,TWO-RBF-08-ADAPT,1.4270559460773728,1.7033230326810045,1.693725366842665,0.2623250206333594,0.7496860808167379,0.724838083443888,1024,1024,0,same_cross_fitted_c06_residual
CV03,9,4,AGEFRK-04-ADAPT,TWO-RBF-04-ADAPT,1.7440943187187745,2.0669957717382115,2.15102808291664,0.2623250206333594,0.7496860808167379,0.724838083443888,1024,1024,0,same_cross_fitted_c06_residual
CV03,9,6,AGEFRK-06-ADAPT,TWO-RBF-06-ADAPT,1.330800742686288,1.669059620640464,1.584992874987054,0.2623250206333594,0.7496860808167379,0.724838083443888,1024,1024,0,same_cross_fitted_c06_residual
CV03,9,8,AGEFRK-08-ADAPT,TWO-RBF-08-ADAPT,1.423340227965664,1.7028360252760344,1.6988737630183743,0.2623250206333594,0.7496860808167379,0.724838083443888,1024,1024,0,same_cross_fitted_c06_residual
CV03,10,4,AGEFRK-04-ADAPT,TWO-RBF-04-ADAPT,1.7440943187322213,2.0635613442788046,2.1495155039630163,0.2623250206333594,0.7496860808167379,0.724838083443888,1024,1024,0,same_cross_fitted_c06_residual
CV03,10,6,AGEFRK-06-ADAPT,TWO-RBF-06-ADAPT,1.3134804287084085,1.6673165618155341,1.582774756710317,0.2623250206333594,0.7496860808167379,0.724838083443888,1024,1024,0,same_cross_fitted_c06_residual
CV03,10,8,AGEFRK-08-ADAPT,TWO-RBF-08-ADAPT,1.4314122792156203,1.704466190653888,1.702237334988392,0.2623250206333594,0.7496860808167379,0.724838083443888,1024,1024,0,same_cross_fitted_c06_residual
