model_id,seed_index,validation_rows,brier,auroc,recall,precision,ece,rmse,nrmse,mae,mean_regret_m_s,infeasible_selection_rate,no_predicted_feasible_rate
C06,5,39000,0.12247392928942265,0.8971983962581732,0.39900336076022713,0.7013648400896313,0.09764262831651918,0.016001739666352786,0.006832811015144498,0.004007150054949517,16.806576945019742,0.06756410256410256,0.2321794871794872
C06,6,39000,0.12247392928942265,0.8971983962581732,0.39900336076022713,0.7013648400896313,0.09764262831651918,0.016001739666352786,0.006832811015144498,0.004007150054949517,16.806576945019742,0.06756410256410256,0.2321794871794872
C06,7,39000,0.12247392928942265,0.8971983962581732,0.39900336076022713,0.7013648400896313,0.09764262831651918,0.016001739666352786,0.006832811015144498,0.004007150054949517,16.806576945019742,0.06756410256410256,0.2321794871794872
C06,8,39000,0.12247392928942265,0.8971983962581732,0.39900336076022713,0.7013648400896313,0.09764262831651918,0.016001739666352786,0.006832811015144498,0.004007150054949517,16.806576945019742,0.06756410256410256,0.2321794871794872
C06,9,39000,0.12247392928942265,0.8971983962581732,0.39900336076022713,0.7013648400896313,0.09764262831651918,0.016001739666352786,0.006832811015144498,0.004007150054949517,16.806576945019742,0.06756410256410256,0.2321794871794872
C06,10,39000,0.12247392928942265,0.8971983962581732,0.39900336076022713,0.7013648400896313,0.09764262831651918,0.016001739666352786,0.006832811015144498,0.004007150054949517,16.806576945019742,0.06756410256410256,0.2321794871794872
C06,11,39000,0.12247392928942265,0.8971983962581732,0.39900336076022713,0.7013648400896313,0.09764262831651918,0.016001739666352786,0.006832811015144498,0.004007150054949517,16.806576945019742,0.06756410256410256,0.2321794871794872
C06,12,39000,0.12247392928942265,0.8971983962581732,0.39900336076022713,0.7013648400896313,0.09764262831651918,0.016001739666352786,0.006832811015144498,0.004007150054949517,16.806576945019742,0.06756410256410256,0.2321794871794872
C06,13,39000,0.12247392928942265,0.8971983962581732,0.39900336076022713,0.7013648400896313,0.09764262831651918,0.016001739666352786,0.006832811015144498,0.004007150054949517,16.806576945019742,0.06756410256410256,0.2321794871794872
C06,14,39000,0.12247392928942265,0.8971983962581732,0.39900336076022713,0.7013648400896313,0.09764262831651918,0.016001739666352786,0.006832811015144498,0.004007150054949517,16.806576945019742,0.06756410256410256,0.2321794871794872
C06,15,39000,0.12247392928942265,0.8971983962581732,0.39900336076022713,0.7013648400896313,0.09764262831651918,0.016001739666352786,0.006832811015144498,0.004007150054949517,16.806576945019742,0.06756410256410256,0.2321794871794872
C06,16,39000,0.12247392928942265,0.8971983962581732,0.39900336076022713,0.7013648400896313,0.09764262831651918,0.016001739666352786,0.006832811015144498,0.004007150054949517,16.806576945019742,0.06756410256410256,0.2321794871794872
C06,17,39000,0.12247392928942265,0.8971983962581732,0.39900336076022713,0.7013648400896313,0.09764262831651918,0.016001739666352786,0.006832811015144498,0.004007150054949517,16.806576945019742,0.06756410256410256,0.2321794871794872
C06,18,39000,0.12247392928942265,0.8971983962581732,0.39900336076022713,0.7013648400896313,0.09764262831651918,0.016001739666352786,0.006832811015144498,0.004007150054949517,16.806576945019742,0.06756410256410256,0.2321794871794872
C06,19,39000,0.12247392928942265,0.8971983962581732,0.39900336076022713,0.7013648400896313,0.09764262831651918,0.016001739666352786,0.006832811015144498,0.004007150054949517,16.806576945019742,0.06756410256410256,0.2321794871794872
C06,20,39000,0.12247392928942265,0.8971983962581732,0.39900336076022713,0.7013648400896313,0.09764262831651918,0.016001739666352786,0.006832811015144498,0.004007150054949517,16.806576945019742,0.06756410256410256,0.2321794871794872
PRQK-04-E,1,39000,0.20397058855991437,0.4856599839282705,0.11414995943910071,0.26245670130562215,0.20517336575174708,0.05918294379637794,0.02527136915812223,0.05475152245327913,19.764137748645,0.08756410256410256,0.36012820512820515
PRQK-04-E,2,39000,0.2039945688379678,0.4856424276412441,0.11414995943910071,0.26245670130562215,0.2052441395011018,0.05911555808596534,0.025242595172669965,0.05466739673025937,19.764137748645,0.08756410256410256,0.36012820512820515
PRQK-04-E,3,39000,0.20396680244105128,0.48564448814874117,0.11414995943910071,0.26245670130562215,0.20514568361351032,0.05914146336923273,0.025253656838998165,0.054695376858066226,19.764137748645,0.08756410256410256,0.36012820512820515
PRQK-04-E,4,39000,0.20397459580928412,0.48561578985821185,0.11414995943910071,0.26245670130562215,0.20508214402467623,0.05910714643589796,0.025239003362252203,0.05465489623371263,19.764137748645,0.08756410256410256,0.36012820512820515
PRQK-04-E,5,39000,0.20399877126266747,0.4856078111152925,0.11414995943910071,0.26245670130562215,0.20535513263788127,0.05916755704892176,0.025264798951401088,0.05473232607994852,19.764137748645,0.08756410256410256,0.36012820512820515
PRQK-04-E,6,39000,0.20396264377733156,0.4856776890297272,0.11414995943910071,0.26245670130562215,0.20507746196315313,0.059150673661020114,0.025257589672833092,0.05470587381748024,19.764137748645,0.08756410256410256,0.36012820512820515
PRQK-04-E,7,39000,0.2039952265688124,0.48563430771540356,0.11414995943910071,0.26245670130562215,0.2053372751261402,0.059129509974759506,0.025248552688629015,0.05468405013186184,19.764137748645,0.08756410256410256,0.36012820512820515
PRQK-04-E,8,39000,0.20398721329535652,0.4856238945210338,0.11414995943910071,0.26245670130562215,0.20526538708404482,0.059153407802021545,0.025258757162689886,0.05470815941859282,19.764137748645,0.08756410256410256,0.36012820512820515
PRQK-04-E,9,39000,0.20399105472203088,0.4856280231675374,0.11414995943910071,0.26245670130562215,0.20527908507018522,0.05912429485953102,0.025246325812206736,0.05467798491085864,19.764137748645,0.08756410256410256,0.36012820512820515
PRQK-04-E,10,39000,0.2039818290402579,0.4856361201988501,0.11414995943910071,0.26245670130562215,0.20520521386407656,0.05913934842542194,0.025252753748979947,0.0546974971202646,19.764137748645,0.08756410256410256,0.36012820512820515
PRQK-04-E,11,39000,0.20397619779921738,0.48563636822290074,0.11414995943910071,0.26245670130562215,0.20517351729826638,0.05909737597056494,0.025234831331926593,0.054639617502214397,19.764137748645,0.08756410256410256,0.36012820512820515
PRQK-04-E,12,39000,0.2039937954065164,0.48565150150574066,0.11414995943910071,0.26245670130562215,0.20528789762324848,0.0591160791695657,0.025242817677587466,0.054665961254341755,19.764137748645,0.08756410256410256,0.36012820512820515
PRQK-04-E,13,39000,0.2039692904137135,0.48564251921935503,0.11414995943910071,0.26245670130562215,0.205154376272431,0.05913413458756506,0.025250527418000785,0.05469514440544623,19.764137748645,0.08756410256410256,0.36012820512820515
PRQK-04-E,14,39000,0.2039803187862477,0.48562151730590297,0.11414995943910071,0.26245670130562215,0.20518843779463763,0.05912525177802713,0.02524673442048166,0.054679212142751274,19.764137748645,0.08756410256410256,0.36012820512820515
PRQK-04-E,15,39000,0.2039809971436939,0.48563203734140215,0.11414995943910071,0.26245670130562215,0.20521669608236798,0.059121373322663734,0.025245078303516796,0.05467455798580638,19.764137748645,0.08756410256410256,0.36012820512820515
PRQK-04-E,16,39000,0.2039875246650083,0.48561408421589475,0.11414995943910071,0.26245670130562215,0.20527341990479306,0.05918582733609894,0.025272600441868815,0.054758237564753134,19.764137748645,0.08756410256410256,0.36012820512820515
PRQK-04-E,17,39000,0.203978251875746,0.48565721369041315,0.11414995943910071,0.26245670130562215,0.205215481158011,0.05915433758787305,0.025259154185209957,0.05471702258037997,19.764137748645,0.08756410256410256,0.36012820512820515
